기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,,,,,,,총_생활인구_수
2018,3,A,골목상권,1000569,곰달래로25길,,,,,,,3523564
2018,3,A,골목상권,1000568,개화동로25길,,,,,,,855973
2018,3,A,골목상권,1000567,개화동로23길,,,,,,,1115368
2018,3,A,골목상권,1000566,강서로8길,,,,,,,3920035
2018,3,A,골목상권,1000565,강서로5라길,,,,,,,1464812
2018,3,A,골목상권,1000564,강서로5나길,,,,,,,2510317
2018,3,A,골목상권,1000563,강서로5가길,,,,,,,3890715
2018,3,A,골목상권,1000562,강서로47라길,,,,,,,1140400
2018,3,A,골목상권,1000561,강서로47길,,,,,,,1120534
2018,3,A,골목상권,1000560,강서로45다길,,,,,,,1479705
2018,3,A,골목상권,1000559,강서로45길,,,,,,,1073682
2018,3,A,골목상권,1000558,강서로35길,,,,,,,1961237
2018,3,A,골목상권,1000557,강서로29길,,,,,,,2136155
2018,3,A,골목상권,1000556,강서로18길,,,,,,,1991787
2018,3,A,골목상권,1000555,강서로17가길,,,,,,,1731170
2018,3,A,골목상권,1000554,강서로15길,,,,,,,3561038
2018,3,A,골목상권,1000553,가로공원로80길,,,,,,,1061480
2018,3,A,골목상권,1000552,가로공원로76가길,,,,,,,1633922
2018,3,A,골목상권,1000551,화곡로4길,,,,,,,519250
2018,3,A,골목상권,1000550,화곡로3길,,,,,,,275286
2018,3,A,골목상권,1000549,지양로7길,,,,,,,373192
2018,3,A,골목상권,1000548,중앙로55길,,,,,,,1350506
2018,3,A,골목상권,1000547,중앙로51길,,,,,,,966578
2018,3,A,골목상권,1000546,중앙로47길,,,,,,,1025923
2018,3,A,골목상권,1000545,중앙로45길,,,,,,,1059607
2018,3,A,골목상권,1000544,중앙로36길,,,,,,,1222734
2018,3,A,골목상권,1000543,중앙로32길,,,,,,,1005945
2018,3,A,골목상권,1000542,중앙로25길,,,,,,,733856
2018,3,A,골목상권,1000541,은행정로7길,,,,,,,1688716
2018,3,A,골목상권,1000540,은행정로5길,,,,,,,1271439
2018,3,A,골목상권,1000539,오목로5길,,,,,,,1103233
2018,3,A,골목상권,1000538,오목로3길,,,,,,,925446
2018,3,A,골목상권,1000537,오목로30길,,,,,,,1487843
2018,3,A,골목상권,1000536,오목로23길,,,,,,,1758691
2018,3,A,골목상권,1000535,신월로20길,,,,,,,906534
2018,3,A,골목상권,1000534,신월로15길,,,,,,,1324201
2018,3,A,골목상권,1000533,신목로6길,,,,,,,1626932
2018,3,A,골목상권,1000532,신목로5길,,,,,,,903823
2018,3,A,골목상권,1000531,신목로2길,,,,,,,1170872
2018,3,A,골목상권,1000530,목동중앙서로8가길,,,,,,,985525
2018,3,A,골목상권,1000529,목동중앙서로7길,,,,,,,1217858
2018,3,A,골목상권,1000528,목동중앙북로8길,,,,,,,1404387
2018,3,A,골목상권,1000527,목동중앙북로16길,,,,,,,986254
2018,3,A,골목상권,1000526,목동중앙본로7길,,,,,,,1536014
2018,3,A,골목상권,1000525,목동중앙로3길,,,,,,,1132432
2018,3,A,골목상권,1000524,목동중앙로13나길,,,,,,,168424
2018,3,A,골목상권,1000523,목동중앙남로3가길,,,,,,,1055909
2018,3,A,골목상권,1000522,목동로9길,,,,,,,1959948
2018,3,A,골목상권,1000521,목동로19길,,,,,,,1995243
2018,3,A,골목상권,1000520,목동동로8길,,,,,,,535527
2018,3,A,골목상권,1000519,목동동로12길,,,,,,,1998451
2018,3,A,골목상권,1000518,목동남로4길,,,,,,,520724
2018,3,A,골목상권,1000517,남부순환로88길,,,,,,,358199
2018,3,A,골목상권,1000516,남부순환로79길,,,,,,,916097
2018,3,A,골목상권,1000515,남부순환로70길,,,,,,,668745
2018,3,A,골목상권,1000514,남부순환로58길,,,,,,,620061
2018,3,A,골목상권,1000513,남부순환로40길,,,,,,,484717
2018,3,A,골목상권,1000512,남부순환로33길,,,,,,,775883
2018,3,A,골목상권,1000511,곰달래로5길,,,,,,,1040187
2018,3,A,골목상권,1000510,곰달래로3길,,,,,,,1031372
2018,3,A,골목상권,1000509,곰달래로2길,,,,,,,670758
2018,3,A,골목상권,1000508,곰달래로10길,,,,,,,1269718
2018,3,A,골목상권,1000507,가로공원로58길,,,,,,,277303
2018,3,A,골목상권,1000506,효창원로93길,,,,,,,1884019
2018,3,A,골목상권,1000505,토정로37길,,,,,,,2530295
2018,3,A,골목상권,1000504,월드컵로8길,,,,,,,2623513
2018,3,A,골목상권,1000503,월드컵로7길,,,,,,,2390076
2018,3,A,골목상권,1000502,월드컵로36길,,,,,,,1097728
2018,3,A,골목상권,1000501,월드컵로25길,,,,,,,2115383
2018,3,A,골목상권,1000500,월드컵로19길,,,,,,,2281004
2018,3,A,골목상권,1000499,월드컵로16길,,,,,,,2031465
2018,3,A,골목상권,1000498,월드컵로11길,,,,,,,2341275
2018,3,A,골목상권,1000497,월드컵로10길,,,,,,,2205730
2018,3,A,골목상권,1000496,와우산로3길,,,,,,,2208352
2018,3,A,골목상권,1000495,와우산로29길,,,,,,,2268106
2018,3,A,골목상권,1000494,와우산로29가길,,,,,,,2327350
2018,3,A,골목상권,1000493,양화진길,,,,,,,2055604
2018,3,A,골목상권,1000492,양화로1길,,,,,,,1981930
2018,3,A,골목상권,1000491,양화로11길,,,,,,,2822315
2018,3,A,골목상권,1000490,신촌로30길,,,,,,,1810246
2018,3,A,골목상권,1000489,신촌로28가길,,,,,,,1835298
2018,3,A,골목상권,1000488,신촌로12길,,,,,,,4287655
2018,3,A,골목상권,1000487,숭문길,,,,,,,1526159
2018,3,A,골목상권,1000486,숭문8길,,,,,,,1090970
2018,3,A,골목상권,1000485,성지3길,,,,,,,1923381
2018,3,A,골목상권,1000484,성산로4길,,,,,,,1343411
2018,3,A,골목상권,1000483,성미산로32길,,,,,,,2148957
2018,3,A,골목상권,1000482,성미산로1길,,,,,,,2014010
2018,3,A,골목상권,1000481,성미산로11길,,,,,,,1610788
2018,3,A,골목상권,1000480,백범로16길,,,,,,,2519062
2018,3,A,골목상권,1000479,방울내로9안길,,,,,,,1620569
2018,3,A,골목상권,1000478,모래내로7길,,,,,,,1100113
2018,3,A,골목상권,1000477,매봉산로2길,,,,,,,798873
2018,3,A,골목상권,1000476,망원로2길,,,,,,,2040699
2018,3,A,골목상권,1000475,망원로11길,,,,,,,2271443
2018,3,A,골목상권,1000474,만리재옛길,,,,,,,2451589
2018,3,A,골목상권,1000473,마포대로4길,,,,,,,2477918
2018,3,A,골목상권,1000472,마포대로20길,,,,,,,1946750
2018,3,A,골목상권,1000471,마포대로12길,,,,,,,2414747
2018,3,A,골목상권,1000470,동교로38길,,,,,,,2896689
2018,3,A,골목상권,1000469,동교로27길,,,,,,,3633200
2018,3,A,골목상권,1000468,동교로25길,,,,,,,2687691
2018,3,A,골목상권,1000467,동교로19길,,,,,,,2208314
2018,3,A,골목상권,1000466,동교로17길,,,,,,,2435349
2018,3,A,골목상권,1000465,독막로8길,,,,,,,2206641
2018,3,A,골목상권,1000464,독막로32길,,,,,,,2464116
2018,3,A,골목상권,1000463,독막로22길,,,,,,,1008322
2018,3,A,골목상권,1000462,도화길,,,,,,,3774433
2018,3,A,골목상권,1000461,도화4길,,,,,,,3005015
2018,3,A,골목상권,1000460,대흥로28길,,,,,,,2269948
2018,3,A,골목상권,1000459,대흥로21길,,,,,,,6624443
2018,3,A,골목상권,1000458,광성로6길,,,,,,,2087773
2018,3,A,골목상권,1000457,홍제내길,,,,,,,690151
2018,3,A,골목상권,1000456,홍연길,,,,,,,883763
2018,3,A,골목상권,1000455,통일로39길,,,,,,,1696055
2018,3,A,골목상권,1000454,통일로37길,,,,,,,1799607
2018,3,A,골목상권,1000453,통일로11길,,,,,,,1009860
2018,3,A,골목상권,1000452,충정로6길,,,,,,,2487123
2018,3,A,골목상권,1000451,충정로4길,,,,,,,7602953
2018,3,A,골목상권,1000450,증가로6길,,,,,,,1721950
2018,3,A,골목상권,1000449,증가로23나길,,,,,,,2434861
2018,3,A,골목상권,1000448,증가로20가길,,,,,,,1381438
2018,3,A,골목상권,1000447,증가로10길,,,,,,,1694377
2018,3,A,골목상권,1000446,응암로1길,,,,,,,1672300
2018,3,A,골목상권,1000445,연희로10길,,,,,,,1224278
2018,3,A,골목상권,1000444,신촌로37길,,,,,,,10684639
2018,3,A,골목상권,1000443,수색로8길,,,,,,,1004874
2018,3,A,골목상권,1000442,세무서길,,,,,,,1945948
2018,3,A,골목상권,1000441,세무서2길,,,,,,,1343496
2018,3,A,골목상권,1000440,세검정로1길,,,,,,,1704277
2018,3,A,골목상권,1000439,북아현로4길,,,,,,,11129062
2018,3,A,골목상권,1000438,모래내로15길,,,,,,,1528429
2018,3,A,골목상권,1000437,명지대길,,,,,,,1479854
2018,3,A,골목상권,1000436,독립문로8길,,,,,,,2025216
2018,3,A,골목상권,1000435,가재울로6길,,,,,,,1345705
2018,3,A,골목상권,1000434,통일로92길,,,,,,,1946461
2018,3,A,골목상권,1000433,통일로87길,,,,,,,2368021
2018,3,A,골목상권,1000432,통일로78길,,,,,,,1137372
2018,3,A,골목상권,1000431,통일로69길,,,,,,,2915752
2018,3,A,골목상권,1000430,진흥로1길,,,,,,,2792624
2018,3,A,골목상권,1000429,진흥로12길,,,,,,,2711909
2018,3,A,골목상권,1000428,증산서길,,,,,,,832681
2018,3,A,골목상권,1000427,증산로9길,,,,,,,443449
2018,3,A,골목상권,1000426,증산로5길,,,,,,,464265
2018,3,A,골목상권,1000425,증산로21길,,,,,,,2236723
2018,3,A,골목상권,1000424,증산로17길,,,,,,,1041687
2018,3,A,골목상권,1000423,증산로15길,,,,,,,686420
2018,3,A,골목상권,1000422,증산로13길,,,,,,,1293899
2018,3,A,골목상권,1000421,응암로34길,,,,,,,2544290
2018,3,A,골목상권,1000420,응암로22길,,,,,,,1606285
2018,3,A,골목상권,1000419,응암로14길,,,,,,,2020797
2018,3,A,골목상권,1000418,응암로13길,,,,,,,1822539
2018,3,A,골목상권,1000417,응암로12길,,,,,,,2036122
2018,3,A,골목상권,1000416,은평로8길,,,,,,,3744133
2018,3,A,골목상권,1000415,은평로3길,,,,,,,2770141
2018,3,A,골목상권,1000414,은평로20길,,,,,,,626375
2018,3,A,골목상권,1000413,은평로13길,,,,,,,2137498
2018,3,A,골목상권,1000412,은평로10길,,,,,,,2010530
2018,3,A,골목상권,1000411,연서로5길,,,,,,,1563021
2018,3,A,골목상권,1000410,연서로41길,,,,,,,1030338
2018,3,A,골목상권,1000409,연서로3길,,,,,,,1497310
2018,3,A,골목상권,1000408,연서로34길,,,,,,,1287801
2018,3,A,골목상권,1000407,연서로33길,,,,,,,1050769
2018,3,A,골목상권,1000406,연서로29길,,,,,,,4628210
2018,3,A,골목상권,1000405,연서로28길,,,,,,,6440204
2018,3,A,골목상권,1000404,연서로27길,,,,,,,7080664
2018,3,A,골목상권,1000403,연서로21길,,,,,,,2852539
2018,3,A,골목상권,1000402,연서로17길,,,,,,,2607406
2018,3,A,골목상권,1000401,연서로16길,,,,,,,2729928
2018,3,A,골목상권,1000400,연서로13길,,,,,,,1938022
2018,3,A,골목상권,1000399,연서로11길,,,,,,,1464562
2018,3,A,골목상권,1000398,역말로9길,,,,,,,2471259
2018,3,A,골목상권,1000397,수색로18길,,,,,,,599348
2018,3,A,골목상권,1000396,서오릉로8길,,,,,,,2015022
2018,3,A,골목상권,1000395,서오릉로21길,,,,,,,910013
2018,3,A,골목상권,1000394,불광천길,,,,,,,2546143
2018,3,A,골목상권,1000393,갈현로7길,,,,,,,1632580
2018,3,A,골목상권,1000392,갈현로41길,,,,,,,1280214
2018,3,A,골목상권,1000391,갈현로33길,,,,,,,1516469
2018,3,A,골목상권,1000390,갈현로1길,,,,,,,1034877
2018,3,A,골목상권,1000389,가좌로7길,,,,,,,2419750
2018,3,A,골목상권,1000388,한글비석로44길,,,,,,,1437287
2018,3,A,골목상권,1000387,한글비석로24길,,,,,,,2422216
2018,3,A,골목상권,1000386,한글비석로22길,,,,,,,2079090
2018,3,A,골목상권,1000385,석계로1길,,,,,,,1963122
2018,3,A,골목상권,1000384,상계로9가길,,,,,,,3185417
2018,3,A,골목상권,1000383,상계로1길,,,,,,,3890031
2018,3,A,골목상권,1000382,상계로12길,,,,,,,3052311
2018,3,A,골목상권,1000381,동일로242길,,,,,,,1261941
2018,3,A,골목상권,1000380,동일로192길,,,,,,,4112533
2018,3,A,골목상권,1000379,동일로173가길,,,,,,,3294725
2018,3,A,골목상권,1000378,공릉로58길,,,,,,,746999
2018,3,A,골목상권,1000377,해등로16길,,,,,,,1380136
2018,3,A,골목상권,1000376,우이천로4다길,,,,,,,631277
2018,3,A,골목상권,1000375,우이천로32길,,,,,,,813852
2018,3,A,골목상권,1000374,시루봉로23길,,,,,,,616826
2018,3,A,골목상권,1000373,삼양로144길,,,,,,,526249
2018,3,A,골목상권,1000372,방학로6가길,,,,,,,1653791
2018,3,A,골목상권,1000371,방학로5길,,,,,,,1674622
2018,3,A,골목상권,1000370,방학로15길,,,,,,,502254
2018,3,A,골목상권,1000369,방학로10길,,,,,,,1186851
2018,3,A,골목상권,1000368,도봉산길,,,,,,,321499
2018,3,A,골목상권,1000367,도봉산4길,,,,,,,143468
2018,3,A,골목상권,1000366,도봉로181길,,,,,,,476958
2018,3,A,골목상권,1000365,도봉로169나길,,,,,,,255714
2018,3,A,골목상권,1000364,도봉로156길,,,,,,,648517
2018,3,A,골목상권,1000363,도봉로152가길,,,,,,,327281
2018,3,A,골목상권,1000362,도봉로147길,,,,,,,1248408
2018,3,A,골목상권,1000361,도봉로143길,,,,,,,1056680
2018,3,A,골목상권,1000360,도봉로114길,,,,,,,3046445
2018,3,A,골목상권,1000359,도봉로109길,,,,,,,2300980
2018,3,A,골목상권,1000358,도당로29길,,,,,,,1108165
2018,3,A,골목상권,1000357,도당로19길,,,,,,,961592
2018,3,A,골목상권,1000356,도당로13바길,,,,,,,1181692
2018,3,A,골목상권,1000355,도당로13가길,,,,,,,1359977
2018,3,A,골목상권,1000354,덕릉로60길,,,,,,,607729
2018,3,A,골목상권,1000353,노해로63다길,,,,,,,752251
2018,3,A,골목상권,1000352,노해로60길,,,,,,,2877739
2018,3,A,골목상권,1000351,한천로140길,,,,,,,2187369
2018,3,A,골목상권,1000350,한천로139가길,,,,,,,3149369
2018,3,A,골목상권,1000349,한천로132길,,,,,,,3331059
2018,3,A,골목상권,1000348,한천로130길,,,,,,,1829373
2018,3,A,골목상권,1000347,한천로124나길,,,,,,,2176959
2018,3,A,골목상권,1000346,한천로109길,,,,,,,841152
2018,3,A,골목상권,1000345,인수봉로79길,,,,,,,499617
2018,3,A,골목상권,1000344,인수봉로72길,,,,,,,1167957
2018,3,A,골목상권,1000343,인수봉로56길,,,,,,,1092119
2018,3,A,골목상권,1000342,오패산로67길,,,,,,,4111741
2018,3,A,골목상권,1000341,오패산로52길,,,,,,,1135434
2018,3,A,골목상권,1000340,오패산로30길,,,,,,,1475187
2018,3,A,골목상권,1000339,수유로12길,,,,,,,2551961
2018,3,A,골목상권,1000338,솔샘로65길,,,,,,,1498873
2018,3,A,골목상권,1000337,솔매로50길,,,,,,,2359373
2018,3,A,골목상권,1000336,솔매로45길,,,,,,,1503486
2018,3,A,골목상권,1000335,솔매로41길,,,,,,,2037167
2018,3,A,골목상권,1000334,삼양로93길,,,,,,,1309377
2018,3,A,골목상권,1000333,삼양로77길,,,,,,,979304
2018,3,A,골목상권,1000332,삼양로54길,,,,,,,1830864
2018,3,A,골목상권,1000331,삼양로41길,,,,,,,2864956
2018,3,A,골목상권,1000330,삼양로27길,,,,,,,1989429
2018,3,A,골목상권,1000329,삼양로24길,,,,,,,1621022
2018,3,A,골목상권,1000328,삼양로20길,,,,,,,1362739
2018,3,A,골목상권,1000327,삼각산로28길,,,,,,,3177532
2018,3,A,골목상권,1000326,도봉로99길,,,,,,,1430088
2018,3,A,골목상권,1000325,도봉로8길,,,,,,,1854084
2018,3,A,골목상권,1000324,도봉로76길,,,,,,,2797890
2018,3,A,골목상권,1000323,도봉로67길,,,,,,,1464648
2018,3,A,골목상권,1000322,도봉로45길,,,,,,,1869309
2018,3,A,골목상권,1000321,도봉로18길,,,,,,,1245111
2018,3,A,골목상권,1000320,도봉로13길,,,,,,,1491844
2018,3,A,골목상권,1000319,덕릉로41길,,,,,,,4058306
2018,3,A,골목상권,1000318,덕릉로40길,,,,,,,818799
2018,3,A,골목상권,1000317,노해로33길,,,,,,,1344522
2018,3,A,골목상권,1000316,노해로23길,,,,,,,1416876
2018,3,A,골목상권,1000315,노해로17길,,,,,,,2098946
2018,3,A,골목상권,1000314,화랑로40길,,,,,,,1937249
2018,3,A,골목상권,1000313,화랑로32길,,,,,,,1718069
2018,3,A,골목상권,1000312,화랑로1길,,,,,,,2076047
2018,3,A,골목상권,1000311,화랑로19길,,,,,,,1157552
2018,3,A,골목상권,1000310,화랑로14길,,,,,,,1469347
2018,3,A,골목상권,1000309,화랑로13길,,,,,,,1645208
2018,3,A,골목상권,1000308,한천로76길,,,,,,,1696593
2018,3,A,골목상권,1000307,한천로101가길,,,,,,,565144
2018,3,A,골목상권,1000306,창경궁로43길,,,,,,,1433444
2018,3,A,골목상권,1000305,지봉로20길,,,,,,,1550307
2018,3,A,골목상권,1000304,종암로5길,,,,,,,866276
2018,3,A,골목상권,1000303,종암로24가길,,,,,,,1057108
2018,3,A,골목상권,1000302,종암로21길,,,,,,,1264005
2018,3,A,골목상권,1000301,종암로19길,,,,,,,1238581
2018,3,A,골목상권,1000300,종암로16길,,,,,,,1469488
2018,3,A,골목상권,1000299,정릉로8길,,,,,,,204379
2018,3,A,골목상권,1000298,정릉로27길,,,,,,,1693861
2018,3,A,골목상권,1000297,정릉로26길,,,,,,,738118
2018,3,A,골목상권,1000296,장위로50길,,,,,,,787804
2018,3,A,골목상권,1000295,장월로1길,,,,,,,1340708
2018,3,A,골목상권,1000294,인촌로6길,,,,,,,1722259
2018,3,A,골목상권,1000293,인촌로5길,,,,,,,2481574
2018,3,A,골목상권,1000292,인촌로24길,,,,,,,2955147
2018,3,A,골목상권,1000291,개운사길,,,,,,,1778512
2018,3,A,골목상권,1000290,인촌로1길,,,,,,,2957176
2018,3,A,골목상권,1000289,인촌로17가길,,,,,,,1194592
2018,3,A,골목상권,1000288,오패산로4길,,,,,,,2019917
2018,3,A,골목상권,1000287,오패산로3길,,,,,,,1618426
2018,3,A,골목상권,1000286,오패산로19길,,,,,,,1718677
2018,3,A,골목상권,1000285,안암로5길,,,,,,,2046908
2018,3,A,골목상권,1000284,아리랑로4길,,,,,,,3859933
2018,3,A,골목상권,1000283,솔샘로6길,,,,,,,843486
2018,3,A,골목상권,1000282,성북로8길,,,,,,,1073810
2018,3,A,골목상권,1000281,삼양로8길,,,,,,,1506105
2018,3,A,골목상권,1000280,삼선교로16가길,,,,,,,1754353
2018,3,A,골목상권,1000279,삼선교로10다길,,,,,,,1940192
2018,3,A,골목상권,1000278,삼선교로10길,,,,,,,2466803
2018,3,A,골목상권,1000277,보문로32길,,,,,,,3741969
2018,3,A,골목상권,1000276,보문로31길,,,,,,,2756307
2018,3,A,골목상권,1000275,보문로26길,,,,,,,1751113
2018,3,A,골목상권,1000274,보문로13길,,,,,,,1981077
2018,3,A,골목상권,1000273,보국문로16길,,,,,,,1005847
2018,3,A,골목상권,1000272,동소문로6길,,,,,,,1838383
2018,3,A,골목상권,1000271,동소문로2길,,,,,,,2121883
2018,3,A,골목상권,1000270,동소문로26가길,,,,,,,3896495
2018,3,A,골목상권,1000269,동소문로15길,,,,,,,3868812
2018,3,A,골목상권,1000268,동소문로13길,,,,,,,4081449
2018,3,A,골목상권,1000267,돌곶이로8길,,,,,,,1109012
2018,3,A,골목상권,1000266,돌곶이로41길,,,,,,,732424
2018,3,A,골목상권,1000265,돌곶이로28길,,,,,,,1334818
2018,3,A,골목상권,1000264,돌곶이로27길,,,,,,,1469820
2018,3,A,골목상권,1000263,돌곶이로22길,,,,,,,1803824
2018,3,A,골목상권,1000262,돌곶이로14길,,,,,,,1370359
2018,3,A,골목상권,1000261,길음로7길,,,,,,,1277348
2018,3,A,골목상권,1000260,중랑천로10길,,,,,,,1815546
2018,3,A,골목상권,1000259,용마산로94길,,,,,,,697232
2018,3,A,골목상권,1000258,용마산로118길,,,,,,,1177248
2018,3,A,골목상권,1000257,용마산로112길,,,,,,,897503
2018,3,A,골목상권,1000256,용마산로100길,,,,,,,684673
2018,3,A,골목상권,1000255,신내로7가길,,,,,,,1379768
2018,3,A,골목상권,1000254,사가정로54길,,,,,,,2260769
2018,3,A,골목상권,1000253,사가정로42길,,,,,,,1776071
2018,3,A,골목상권,1000252,봉화산로56길,,,,,,,1710845
2018,3,A,골목상권,1000251,봉화산로4길,,,,,,,1522078
2018,3,A,골목상권,1000250,봉화산로30길,,,,,,,1490512
2018,3,A,골목상권,1000249,봉우재로33길,,,,,,,2395860
2018,3,A,골목상권,1000248,면목로78길,,,,,,,2242936
2018,3,A,골목상권,1000247,면목로56길,,,,,,,1657195
2018,3,A,골목상권,1000246,면목로55길,,,,,,,1321142
2018,3,A,골목상권,1000245,면목로49길,,,,,,,2346016
2018,3,A,골목상권,1000244,면목로48길,,,,,,,1871478
2018,3,A,골목상권,1000243,면목로45길,,,,,,,2525675
2018,3,A,골목상권,1000242,면목로33길,,,,,,,1221858
2018,3,A,골목상권,1000241,면목로21길,,,,,,,1151273
2018,3,A,골목상권,1000240,망우로73길,,,,,,,680087
2018,3,A,골목상권,1000239,망우로68길,,,,,,,1444460
2018,3,A,골목상권,1000238,동일로163길,,,,,,,1402268
2018,3,A,골목상권,1000237,동일로157길,,,,,,,2415530
2018,3,A,골목상권,1000236,동일로149길,,,,,,,946071
2018,3,A,골목상권,1000235,동일로140길,,,,,,,1466173
2018,3,A,골목상권,1000234,동일로139길,,,,,,,1189253
2018,3,A,골목상권,1000233,동일로139가길,,,,,,,1583425
2018,3,A,골목상권,1000232,동일로130길,,,,,,,1739408
2018,3,A,골목상권,1000231,동일로123길,,,,,,,1980723
2018,3,A,골목상권,1000230,동일로112길,,,,,,,2276291
2018,3,A,골목상권,1000229,동일로101길,,,,,,,1604037
2018,3,A,골목상권,1000228,동일로100길,,,,,,,1465290
2018,3,A,골목상권,1000227,답십리로75길,,,,,,,1140826
2018,3,A,골목상권,1000226,공릉로2길,,,,,,,1607171
2018,3,A,골목상권,1000225,공릉로12가길,,,,,,,813666
2018,3,A,골목상권,1000224,겸재로54길,,,,,,,2271229
2018,3,A,골목상권,1000223,겸재로36길,,,,,,,1739087
2018,3,A,골목상권,1000222,겸재로29길,,,,,,,1711362
2018,3,A,골목상권,1000221,휘경로3길,,,,,,,2825311
2018,3,A,골목상권,1000220,휘경로2길,,,,,,,2432743
2018,3,A,골목상권,1000219,휘경로23길,,,,,,,1487072
2018,3,A,골목상권,1000218,휘경로14길,,,,,,,2283074
2018,3,A,골목상권,1000217,한천로46길,,,,,,,459107
2018,3,A,골목상권,1000216,한천로40길,,,,,,,1029717
2018,3,A,골목상권,1000215,한천로33길,,,,,,,747412
2018,3,A,골목상권,1000214,한천로14길,,,,,,,1682916
2018,3,A,골목상권,1000213,천호대로97길,,,,,,,698279
2018,3,A,골목상권,1000212,천호대로77길,,,,,,,1348168
2018,3,A,골목상권,1000211,천호대로45길,,,,,,,1645601
2018,3,A,골목상권,1000210,천호대로17길,,,,,,,2023732
2018,3,A,골목상권,1000209,천호대로12길,,,,,,,867601
2018,3,A,골목상권,1000208,천장산로7길,,,,,,,1087479
2018,3,A,골목상권,1000207,제기로5길,,,,,,,1332528
2018,3,A,골목상권,1000206,제기로21길,,,,,,,833738
2018,3,A,골목상권,1000205,전농로4길,,,,,,,1972094
2018,3,A,골목상권,1000204,전농로3길,,,,,,,2345244
2018,3,A,골목상권,1000203,전농로29길,,,,,,,1698747
2018,3,A,골목상권,1000202,장한로8길,,,,,,,1271782
2018,3,A,골목상권,1000201,장한로5길,,,,,,,1771472
2018,3,A,골목상권,1000200,장한로27길,,,,,,,2661998
2018,3,A,골목상권,1000199,장한로27가길,,,,,,,2008917
2018,3,A,골목상권,1000198,장한로26길,,,,,,,1996379
2018,3,A,골목상권,1000197,장한로26가길,,,,,,,2282387
2018,3,A,골목상권,1000196,장한로25길,,,,,,,2723675
2018,3,A,골목상권,1000195,장한로14길,,,,,,,726365
2018,3,A,골목상권,1000194,이문로42길,,,,,,,1439180
2018,3,A,골목상권,1000193,왕산로43길,,,,,,,1803929
2018,3,A,골목상권,1000192,왕산로33길,,,,,,,1981610
2018,3,A,골목상권,1000191,왕산로32길,,,,,,,1205358
2018,3,A,골목상권,1000190,약령시로17길,,,,,,,1467642
2018,3,A,골목상권,1000189,서울시립대로4길,,,,,,,2472159
2018,3,A,골목상권,1000188,서울시립대로29길,,,,,,,2413640
2018,3,A,골목상권,1000187,서울시립대로16길,,,,,,,1940791
2018,3,A,골목상권,1000186,사가정로2길,,,,,,,2480578
2018,3,A,골목상권,1000185,사가정로23가길,,,,,,,804552
2018,3,A,골목상권,1000184,사가정로13길,,,,,,,802673
2018,3,A,골목상권,1000183,무학로45길,,,,,,,2086754
2018,3,A,골목상권,1000182,무학로16길,,,,,,,721267
2018,3,A,골목상권,1000181,망우로21길,,,,,,,2038115
2018,3,A,골목상권,1000180,망우로18길,,,,,,,1532998
2018,3,A,골목상권,1000179,망우로18가길,,,,,,,1129746
2018,3,A,골목상권,1000178,답십리로72길,,,,,,,1923398
2018,3,A,골목상권,1000177,답십리로69길,,,,,,,1021059
2018,3,A,골목상권,1000176,답십리로68길,,,,,,,2624196
2018,3,A,골목상권,1000175,답십리로64길,,,,,,,2060903
2018,3,A,골목상권,1000174,답십리로63길,,,,,,,1705395
2018,3,A,골목상권,1000173,답십리로60길,,,,,,,1189382
2018,3,A,골목상권,1000172,답십리로56길,,,,,,,1495034
2018,3,A,골목상권,1000171,답십리로23길,,,,,,,1840463
2018,3,A,골목상권,1000170,난계로30길,,,,,,,1939945
2018,3,A,골목상권,1000169,경희대로4길,,,,,,,3763582
2018,3,A,골목상권,1000168,경희대로3길,,,,,,,2785971
2018,3,A,골목상권,1000167,천호대로129길,,,,,,,1827650
2018,3,A,골목상권,1000166,천호대로123길,,,,,,,1886959
2018,3,A,골목상권,1000165,천호대로109길,,,,,,,2367633
2018,3,A,골목상권,1000164,자양번영로3길,,,,,,,1368944
2018,3,A,골목상권,1000163,자양로53길,,,,,,,1811173
2018,3,A,골목상권,1000162,자양로50길,,,,,,,1145648
2018,3,A,골목상권,1000161,자양로45길,,,,,,,1603001
2018,3,A,골목상권,1000160,자양로26길,,,,,,,1846708
2018,3,A,골목상권,1000159,자양로15길,,,,,,,2526778
2018,3,A,골목상권,1000158,자양로11길,,,,,,,2840331
2018,3,A,골목상권,1000157,용마산로3길,,,,,,,2095156
2018,3,A,골목상권,1000156,용마산로21길,,,,,,,2112324
2018,3,A,골목상권,1000155,아차산로78길,,,,,,,900164
2018,3,A,골목상권,1000154,아차산로65길,,,,,,,1904335
2018,3,A,골목상권,1000153,아차산로55길,,,,,,,1934446
2018,3,A,골목상권,1000152,아차산로51길,,,,,,,1464377
2018,3,A,골목상권,1000151,아차산로40길,,,,,,,2514564
2018,3,A,골목상권,1000150,면목로17길,,,,,,,1428004
2018,3,A,골목상권,1000149,뚝섬로64길,,,,,,,942041
2018,3,A,골목상권,1000148,뚝섬로58길,,,,,,,1421015
2018,3,A,골목상권,1000147,뚝섬로54길,,,,,,,1130585
2018,3,A,골목상권,1000146,뚝섬로48길,,,,,,,1789097
2018,3,A,골목상권,1000145,뚝섬로24길,,,,,,,1446125
2018,3,A,골목상권,1000144,뚝섬로23길,,,,,,,2288625
