year,road_nm,pop_total,gu,emd
2018,중앙로55길,1186649,양천구,신월동
2018,중앙로51길,866340,양천구,신월동
2018,중앙로47길,977965,양천구,신정동
2018,중앙로45길,1000194,양천구,신정동
2018,중앙로36길,1173512,양천구,신정동
2018,중앙로32길,926073,양천구,신정동
2018,중앙로25길,712648,양천구,신정동
2018,은행정로7길,1595707,양천구,신정동
2018,은행정로5길,1210650,양천구,신정동
2018,오목로5길,1032370,양천구,신월동
2018,오목로3길,875857,양천구,신월동
2018,오목로30길,1402989,양천구,신정동
2018,오목로23길,1623707,양천구,신정동
2018,신월로20길,821827,양천구,신월동
2018,신월로15길,1201367,양천구,신월동
2018,신목로6길,1633419,양천구,신정동
2018,신목로5길,893900,양천구,신정동
2018,신목로2길,1139790,양천구,신정동
2018,목동중앙서로8가길,1076045,양천구,목동
2018,목동중앙서로7길,1394152,양천구,목동
2018,목동중앙북로8길,1383811,양천구,목동
2018,목동중앙북로16길,859697,양천구,목동
2018,목동중앙본로7길,1553462,양천구,목동
2018,목동중앙로3길,1119765,양천구,목동
2018,목동중앙로13나길,197439,양천구,목동
2018,목동중앙남로3가길,1198953,양천구,목동
2018,목동로9길,1899094,양천구,신정동
2018,목동로19길,1987211,양천구,신정동
2018,목동동로8길,520356,양천구,신정동
2018,목동동로12길,2012116,양천구,목동
2018,목동남로4길,430700,양천구,신정동
2018,남부순환로88길,328313,양천구,신정동
2018,남부순환로79길,818591,양천구,신월동
2018,남부순환로70길,621014,양천구,신월동
2018,남부순환로58길,614570,양천구,신월동
2018,남부순환로40길,476306,양천구,신월동
2018,남부순환로33길,809057,양천구,신월동
2018,곰달래로5길,1028813,양천구,신월동
2018,곰달래로3길,1000574,양천구,신월동
2018,곰달래로2길,604381,양천구,신월동
2018,곰달래로10길,1176428,양천구,신월동
2018,가로공원로58길,258096,양천구,신월동
2018,효창원로93길,2183704,마포구,공덕동
2018,토정로37길,2681887,마포구,용강동
2018,월드컵로8길,2586357,마포구,서교동
2018,월드컵로7길,2128100,마포구,합정동
2018,월드컵로36길,1259238,마포구,성산동
2018,월드컵로25길,1802654,마포구,망원동
2018,월드컵로19길,1973289,마포구,망원동
2018,월드컵로16길,1914623,마포구,서교동
2018,월드컵로11길,2249090,마포구,망원동
2018,월드컵로10길,2324143,마포구,서교동
2018,와우산로3길,2271160,마포구,상수동
2018,와우산로29길,2288215,마포구,서교동
2018,와우산로29가길,2355949,마포구,서교동
2018,양화진길,1950398,마포구,합정동
2018,양화로1길,1674916,마포구,합정동
2018,양화로11길,2650147,마포구,서교동
2018,신촌로30길,1701913,마포구,아현동
2018,신촌로28가길,1644164,마포구,아현동
2018,신촌로12길,3955363,마포구,동교동
2018,숭문길,1505575,마포구,염리동
2018,숭문2길,1108290,마포구,염리동
2018,성지3길,1924914,마포구,합정동
2018,성산로4길,1235997,마포구,성산동
2018,성미산로32길,1939207,마포구,연남동
2018,성미산로1길,1482637,마포구,성산동
2018,성미산로11길,1373141,마포구,성산동
2018,백범로16길,2357967,마포구,대흥동
2018,방울내로9안길,1364917,마포구,망원동
2018,모래내로7길,1088550,마포구,성산동
2018,매봉산로2길,791963,마포구,상암동
2018,망원로2길,1906255,마포구,망원동
2018,망원로11길,1670329,마포구,망원동
2018,만리재옛길,2265258,마포구,공덕동
2018,마포대로4길,2566989,마포구,마포동
2018,마포대로20길,1719082,마포구,아현동
2018,마포대로12길,2379863,마포구,공덕동
2018,동교로38길,2807962,마포구,연남동
2018,동교로27길,3199125,마포구,동교동
2018,동교로25길,2568609,마포구,동교동
2018,동교로19길,2036496,마포구,서교동
2018,동교로17길,2261574,마포구,서교동
2018,독막로8길,2242965,마포구,합정동
2018,독막로32길,2276719,마포구,신수동
2018,독막로22길,940946,마포구,창전동
2018,도화길,3765486,마포구,도화동
2018,도화4길,3039787,마포구,도화동
2018,대흥로28길,1998411,마포구,대흥동
2018,대흥로21길,6196764,마포구,대흥동
2018,광성로6길,1765021,마포구,신수동
2018,구,670537,서대문,
2018,구,891019,서대문,
2018,구,1674599,서대문,
2018,구,1794708,서대문,
2018,구,979079,서대문,
2018,구,2181696,서대문,
2018,구,4961531,서대문,
2018,구,1870681,서대문,
2018,구,2332839,서대문,
2018,구,1567859,서대문,
2018,구,1942908,서대문,
2018,구,1563055,서대문,
2018,구,1088431,서대문,
2018,구,7359147,서대문,
2018,구,941831,서대문,
2018,구,1989599,서대문,
2018,구,1388994,서대문,
2018,구,1635297,서대문,
2018,구,7920898,서대문,
2018,구,1470188,서대문,
2018,구,1751734,서대문,
2018,구,1873736,서대문,
2018,구,1560133,서대문,
2018,통일로92길,2441187,은평구,불광동
2018,통일로87길,2596594,은평구,갈현동
2018,통일로78길,2369962,은평구,불광동
2018,통일로69길,2767721,은평구,대조동
2018,진흥로1길,2387803,은평구,역촌동
2018,진흥로12길,3082424,은평구,녹번동
2018,증산서길,666171,은평구,수색동
2018,증산로9길,455272,은평구,증산동
2018,증산로5길,461577,은평구,증산동
2018,증산로21길,2697003,은평구,신사동
2018,증산로17길,1239490,은평구,신사동
2018,증산로15길,684629,은평구,신사동
2018,증산로13길,1365793,은평구,증산동
2018,응암로34길,2478310,은평구,응암동
2018,응암로22길,1981717,은평구,응암동
2018,응암로14길,2369419,은평구,응암동
2018,응암로13길,2191878,은평구,응암동
2018,응암로12길,2170759,은평구,응암동
2018,은평로8길,3925776,은평구,응암동
2018,은평로3길,3249291,은평구,신사동
2018,은평로20길,705641,은평구,응암동
2018,은평로13길,1947555,은평구,응암동
2018,은평로10길,1716500,은평구,응암동
2018,연서로5길,1760167,은평구,역촌동
2018,연서로41길,1612748,은평구,불광동
2018,연서로3길,1798572,은평구,역촌동
2018,연서로34길,2121661,은평구,불광동
2018,연서로33길,2167991,은평구,불광동
2018,연서로29길,4035016,은평구,갈현동
2018,연서로28길,5929395,은평구,대조동
2018,연서로27길,6019723,은평구,갈현동
2018,연서로21길,2750662,은평구,갈현동
2018,연서로17길,2783253,은평구,갈현동
2018,연서로16길,2972680,은평구,역촌동
2018,연서로13길,2107694,은평구,구산동
2018,연서로11길,1596245,은평구,구산동
2018,역말로9길,2493727,은평구,대조동
2018,수색로18길,540557,은평구,수색동
2018,서오릉로8길,1872460,은평구,대조동
2018,서오릉로21길,1022555,은평구,구산동
2018,구,3072504,서대문,
2018,갈현로7길,1695490,은평구,역촌동
2018,갈현로41길,1121233,은평구,갈현동
2018,갈현로33길,1383837,은평구,갈현동
2018,갈현로1길,1339624,은평구,신사동
2018,가좌로7길,2479496,은평구,응암동
2018,한글비석로44길,1709353,노원구,상계동
2018,한글비석로24길,2326217,노원구,상계동
2018,한글비석로22길,1719387,노원구,상계동
2018,석계로1길,1191284,노원구,월계동
2018,상계로9가길,3443454,노원구,상계동
2018,상계로1길,4142253,노원구,상계동
2018,상계로12길,3020444,노원구,상계동
2018,동일로242길,784790,노원구,상계동
2018,동일로192길,4064640,노원구,공릉동
2018,동일로173가길,2913630,노원구,공릉동
2018,공릉로58길,820749,노원구,하계동
2018,해등로16길,1561685,도봉구,창동
2018,우이천로4다길,639098,도봉구,창동
2018,우이천로32길,781759,도봉구,쌍문동
2018,시루봉로23길,586127,도봉구,방학동
2018,삼양로144길,549672,도봉구,쌍문동
2018,방학로6가길,2365895,도봉구,방학동
2018,방학로5길,1846405,도봉구,방학동
2018,방학로15길,644563,도봉구,방학동
2018,방학로10길,1588773,도봉구,방학동
2018,도봉산길,279695,도봉구,도봉동
2018,도봉산4길,104760,도봉구,도봉동
2018,도봉로181길,446313,도봉구,도봉동
2018,도봉로169나길,289466,도봉구,도봉동
2018,도봉로156길,543888,도봉구,도봉동
2018,도봉로152가길,404487,도봉구,도봉동
2018,도봉로147길,1965539,도봉구,방학동
2018,도봉로143길,1310997,도봉구,방학동
2018,도봉로114길,3564793,도봉구,창동
2018,도봉로109길,2541173,도봉구,쌍문동
2018,도당로29길,1472005,도봉구,방학동
2018,도당로19길,1627977,도봉구,방학동
2018,도당로13바길,1960005,도봉구,방학동
2018,도당로13가길,2338618,도봉구,방학동
2018,덕릉로60길,624255,노원구,월계동
2018,노해로63다길,781846,도봉구,창동
2018,노해로60길,3478692,도봉구,쌍문동
2018,한천로140길,2315316,강북구,수유동
2018,한천로139가길,3022596,강북구,수유동
2018,한천로132길,3277700,강북구,번동
2018,한천로130길,1956046,강북구,번동
2018,한천로124나길,2097662,강북구,번동
2018,한천로109길,811237,강북구,번동
2018,인수봉로79길,434826,강북구,수유동
2018,인수봉로72길,1075953,강북구,수유동
2018,인수봉로56길,1068781,강북구,수유동
2018,오패산로67길,3501301,강북구,번동
2018,오패산로52길,1094191,강북구,미아동
2018,오패산로30길,1436773,강북구,미아동
2018,수유로12길,2310658,강북구,수유동
2018,솔샘로65길,1531883,강북구,미아동
2018,솔매로50길,2553367,강북구,미아동
2018,솔매로45길,1662076,강북구,미아동
2018,솔매로41길,2050264,강북구,미아동
2018,삼양로93길,1280194,강북구,수유동
2018,삼양로77길,893265,강북구,수유동
2018,삼양로54길,1446387,강북구,미아동
2018,삼양로41길,2462570,강북구,미아동
2018,삼양로27길,1860373,강북구,미아동
2018,삼양로24길,1607454,강북구,미아동
2018,삼양로20길,1304993,강북구,미아동
2018,삼각산로28길,2991445,강북구,수유동
2018,도봉로99길,1537528,강북구,수유동
2018,도봉로8길,1765634,강북구,미아동
2018,도봉로76길,2295341,강북구,미아동
2018,도봉로67길,1400842,강북구,미아동
2018,도봉로45길,1884478,강북구,미아동
2018,도봉로18길,1237080,강북구,미아동
2018,도봉로13길,1363757,강북구,미아동
2018,덕릉로41길,3681230,강북구,번동
2018,덕릉로40길,626169,강북구,번동
2018,노해로33길,1286794,강북구,수유동
2018,노해로23길,1378976,강북구,수유동
2018,노해로17길,2072532,강북구,수유동
2018,화랑로40길,1161282,성북구,석관동
2018,구,1175705,동대문,
2018,화랑로1길,1667061,성북구,하월곡동
2018,화랑로19길,1218936,성북구,상월곡동
2018,화랑로14길,1543026,성북구,하월곡동
2018,화랑로13길,1811550,성북구,하월곡동
2018,한천로76길,1004886,성북구,석관동
2018,한천로101가길,531222,성북구,장위동
2018,창경궁로43길,1571179,성북구,성북동1가
2018,지봉로20길,1523082,성북구,보문동3가
2018,종암로5길,876559,성북구,종암동
2018,종암로24가길,865488,성북구,종암동
2018,종암로21길,1058657,성북구,종암동
2018,종암로19길,1041154,성북구,종암동
2018,종암로16길,1214572,성북구,종암동
2018,정릉로8길,215891,성북구,정릉동
2018,정릉로27길,1546642,성북구,정릉동
2018,정릉로26길,664327,성북구,정릉동
2018,장위로10길,706296,성북구,장위동
2018,장월로1길,1555359,성북구,상월곡동
2018,안암동,1736425,성북구,
2018,안암동,2505112,성북구,
2018,안암동,3201635,성북구,
2018,개운사길,2153334,성북구,안암동5가
2018,안암동,2583509,성북구,
2018,안암동,1383988,성북구,
2018,오패산로4길,2098712,성북구,하월곡동
2018,오패산로3길,1433031,성북구,하월곡동
2018,오패산로19길,1600988,성북구,하월곡동
2018,안암로5길,1938738,성북구,안암동4가
2018,아리랑로4길,3208230,성북구,동선동5가
2018,솔샘로6길,778447,성북구,정릉동
2018,성북로8길,1050721,성북구,성북동
2018,삼양로8길,1475006,성북구,길음동
2018,삼선교로16가길,2104047,성북구,삼선동2가
2018,삼선교로10다길,2449646,성북구,삼선동1가
2018,삼선교로10길,2832287,성북구,삼선동2가
2018,보문로32길,3304826,성북구,삼선동5가
2018,보문로31길,2387007,성북구,삼선동5가
2018,보문로26길,2055795,성북구,보문동1가
2018,보문로13길,1694547,성북구,보문동7가
2018,보국문로16길,856048,성북구,정릉동
2018,동소문로6길,2081312,성북구,동소문동2가
2018,동소문로2길,2305508,성북구,동소문동2가
2018,동소문로26가길,3028785,성북구,동선동3가
2018,동소문로15길,2769858,성북구,동소문동6가
2018,동소문로13길,2721993,성북구,동소문동6가
2018,돌곶이로8길,1065913,성북구,석관동
2018,돌곶이로41길,710995,성북구,장위동
2018,돌곶이로28길,842741,성북구,장위동
2018,돌곶이로27길,1038506,성북구,장위동
2018,돌곶이로22길,1260709,성북구,석관동
2018,돌곶이로14길,1202756,성북구,석관동
2018,길음로7길,983466,성북구,길음동
2018,중랑천로10길,1682301,중랑구,상봉동
2018,용마산로94길,837080,중랑구,면목동
2018,용마산로118길,1104361,중랑구,망우동
2018,용마산로112길,853803,중랑구,망우동
2018,용마산로100길,632661,중랑구,망우동
2018,신내로7가길,1310046,중랑구,신내동
2018,사가정로54길,2157510,중랑구,면목동
2018,사가정로42길,1581936,중랑구,면목동
2018,봉화산로56길,1645573,중랑구,신내동
2018,봉화산로4길,1593353,중랑구,중화동
2018,봉화산로30길,1645377,중랑구,중화동
2018,봉우재로33길,2566408,중랑구,상봉동
2018,면목로78길,2374129,중랑구,면목동
2018,면목로56길,1681658,중랑구,면목동
2018,면목로55길,1342112,중랑구,면목동
2018,면목로49길,2386229,중랑구,면목동
2018,면목로48길,1932075,중랑구,면목동
2018,면목로45길,2441147,중랑구,면목동
2018,면목로33길,1108900,중랑구,면목동
2018,면목로21길,1070144,중랑구,면목동
2018,망우로73길,618358,중랑구,망우동
2018,망우로68길,1408971,중랑구,망우동
2018,동일로163길,1730562,중랑구,묵동
2018,동일로157길,2589649,중랑구,묵동
2018,동일로149길,1193688,중랑구,묵동
2018,동일로140길,1491701,중랑구,중화동
2018,동일로139길,1396921,중랑구,중화동
2018,동일로139가길,1778560,중랑구,중화동
2018,동일로130길,1906147,중랑구,중화동
2018,동일로123길,2182262,중랑구,중화동
2018,동일로112길,2371277,중랑구,상봉동
2018,동일로101길,1586396,중랑구,면목동
2018,동일로100길,1592192,중랑구,면목동
2018,답십리로75길,1035910,중랑구,면목동
2018,공릉로2길,1520590,중랑구,묵동
2018,공릉로12가길,638016,중랑구,묵동
2018,겸재로54길,2392267,중랑구,면목동
2018,겸재로36길,1785866,중랑구,면목동
2018,겸재로29길,1816983,중랑구,면목동
2018,구,2899177,동대문,
2018,구,2535163,동대문,
2018,구,1254853,동대문,
2018,구,2224844,동대문,
2018,구,473789,동대문,
2018,구,1024597,동대문,
2018,구,744404,동대문,
2018,구,1649812,동대문,
2018,구,580337,동대문,
2018,구,1301422,동대문,
2018,구,1600128,동대문,
2018,구,1892944,동대문,
2018,구,1095891,동대문,
2018,구,1275158,동대문,
2018,구,1468261,동대문,
2018,구,778621,동대문,
2018,구,1728140,동대문,
2018,구,1745318,동대문,
2018,구,1743484,동대문,
2018,구,1138318,동대문,
2018,구,1692857,동대문,
2018,구,2047233,동대문,
2018,구,1699098,동대문,
2018,구,1915366,동대문,
2018,구,1998518,동대문,
2018,구,2108864,동대문,
2018,구,659724,동대문,
2018,구,1356195,동대문,
2018,구,2102058,동대문,
2018,구,2176922,동대문,
2018,구,1378311,동대문,
2018,구,1721164,동대문,
2018,구,1690015,동대문,
2018,구,2322541,동대문,
2018,구,2010899,동대문,
2018,구,1752016,동대문,
2018,구,834353,동대문,
2018,구,740840,동대문,
2018,구,1576232,동대문,
2018,구,717994,동대문,
2018,구,1837254,동대문,
2018,구,1443179,동대문,
2018,구,1105556,동대문,
2018,구,1784722,동대문,
2018,구,1139964,동대문,
2018,구,2073699,동대문,
2018,구,1562726,동대문,
2018,구,1387105,동대문,
2018,구,1049438,동대문,
2018,구,1146813,동대문,
2018,구,1751173,동대문,
2018,구,1935530,동대문,
2018,구,3717332,동대문,
2018,구,2870418,동대문,
2018,천호대로129길,1934167,광진구,중곡동
2018,천호대로123길,1875786,광진구,중곡동
2018,천호대로109길,2299443,광진구,중곡동
2018,자양번영로3길,1329375,광진구,자양동
2018,자양로53길,1815602,광진구,구의동
2018,자양로50길,1186281,광진구,구의동
2018,자양로45길,1696680,광진구,구의동
2018,자양로26길,1853248,광진구,구의동
2018,자양로15길,2292498,광진구,자양동
2018,자양로11길,2524822,광진구,자양동
2018,용마산로3길,1873603,광진구,중곡동
2018,용마산로21길,2428402,광진구,중곡동
2018,아차산로78길,794827,광진구,광장동
2018,아차산로65길,2242746,광진구,구의동
2018,아차산로55길,1944723,광진구,구의동
2018,아차산로51길,1433315,광진구,구의동
2018,아차산로40길,2365922,광진구,자양동
2018,면목로17길,1384620,광진구,중곡동
2018,뚝섬로64길,828719,광진구,자양동
2018,뚝섬로58길,1261337,광진구,자양동
2018,뚝섬로54길,1005483,광진구,자양동
2018,뚝섬로48길,1661288,광진구,자양동
2018,뚝섬로24길,1796315,광진구,자양동
2018,뚝섬로23길,2270246,광진구,자양동
2018,동일로24길,3241047,광진구,화양동
2018,동일로18길,2833327,광진구,자양동
2018,능동로4길,2045978,광진구,자양동
2018,능동로3길,2154141,광진구,자양동
2018,능동로34길,1950156,광진구,능동
2018,능동로19길,2581033,광진구,화양동
2018,능동로13길,4551160,광진구,화양동
2018,긴고랑로9길,1945080,광진구,중곡동
2018,긴고랑로8길,1335185,광진구,중곡동
2018,긴고랑로7길,1687683,광진구,중곡동
2018,긴고랑로20길,2928786,광진구,중곡동
2018,광나루로52길,2462512,광진구,구의동
2018,광나루로40길,2026462,광진구,구의동
2018,광나루로37길,1220013,광진구,구의동
2018,광나루로36길,1374588,광진구,구의동
2018,광나루로24길,1085444,광진구,화양동
2018,광나루로12길,2453865,광진구,화양동
2018,한림말길,1106500,성동구,옥수동
2018,한림말3길,1166352,성동구,옥수동
2018,청계천로10나길,989153,성동구,마장동
2018,장터길,1545605,성동구,금호동4가
2018,용답중앙길,1199269,성동구,용답동
2018,용답29길,1723469,성동구,용답동
2018,왕십리로6길,1980499,성동구,성수동1가
2018,왕십리로31길,1417602,성동구,하왕십리동
2018,왕십리로26길,2712312,성동구,도선동
2018,왕십리로21길,1431775,성동구,행당동
2018,왕십리로14길,1651413,성동구,성수동1가
2018,아차산로5길,1423542,성동구,성수동2가
2018,아차산로15길,1585060,성동구,성수동2가
2018,아차산로11길,1181641,성동구,성수동2가
2018,송정4가길,1393051,성동구,송정동
2018,송정12라길,1273559,성동구,송정동
2018,성수일로6길,1918752,성동구,성수동2가
2018,성수이로7길,1606631,성동구,성수동2가
2018,성수이로18길,1695356,성동구,성수동2가
2018,성덕정길,641440,성동구,성수동1가
2018,성덕정17길,1694240,성동구,성수동2가
2018,서울숲2길,1185080,성동구,성수동1가
2018,상원길,1323554,성동구,성수동1가
2018,상원12길,778142,성동구,성수동1가
2018,사근동길,1161338,성동구,행당동
2018,무학봉길,1321437,성동구,하왕십리동
2018,무학봉28길,1583021,성동구,하왕십리동
2018,무학로6길,2127564,성동구,도선동
2018,무수막길,1940913,성동구,금호동3가
2018,매봉길,985221,성동구,옥수동
2018,마조로1길,2142609,성동구,행당동
2018,마조로16길,1705681,성동구,마장동
2018,마장로39길,1243982,성동구,마장동
2018,마장로27길,1655551,성동구,마장동
2018,뚝섬로5길,1256335,성동구,성수동1가
2018,둘레9길,998143,성동구,성수동2가
2018,금호산길,2181902,성동구,금호동3가
2018,금호산2길,1671002,성동구,금호동3가
2018,고산자로6길,2256234,성동구,행당동
2018,후암로28길,864858,용산구,후암동
2018,효창원로39길,1328244,용산구,용문동
2018,회나무로13길,1278116,용산구,이태원동
2018,한남대로20길,1155475,용산구,한남동
2018,한강대로88길,651980,용산구,남영동
2018,한강대로7길,513440,용산구,한강로3가
2018,한강대로62길,1151275,용산구,한강로1가
2018,한강대로52길,1295215,용산구,한강로2가
2018,한강대로43길,1470469,용산구,한강로2가
2018,한강대로15길,386281,용산구,한강로3가
2018,한강대로104길,1281030,용산구,동자동
2018,청파로73길,1073475,용산구,서계동
2018,청파로71길,1851393,용산구,청파동1가
2018,청파로47나길,2217025,용산구,청파동2가
2018,청파로47길,1916918,용산구,청파동3가
2018,장문로45길,1504078,용산구,보광동
2018,이태원로54길,1780278,용산구,한남동
2018,이태원로27길,2789246,용산구,이태원동
2018,이촌로22길,363456,용산구,이촌동
2018,원효로89길,1658738,용산구,원효로1가
2018,원효로53길,1461750,용산구,원효로2가
2018,원효로41길,961356,용산구,원효로3가
2018,원효로19길,844755,용산구,원효로4가
2018,우사단로4길,1947439,용산구,이태원동
2018,우사단로14길,2525939,용산구,이태원동
2018,우사단로10길,2833564,용산구,이태원동
2018,신흥로20길,727870,용산구,용산동2가
2018,소월로20길,853830,용산구,용산동2가
2018,서빙고로71길,281481,용산구,동빙고동
2018,백범로90길,1724110,용산구,문배동
2018,백범로79길,1582355,용산구,원효로1가
2018,두텁바위로1길,1520565,용산구,갈월동
2018,대사관로34길,1436658,용산구,한남동
2018,녹사평대로46길,972394,용산구,이태원동
2018,녹사평대로40나길,1208185,용산구,이태원동
2018,녹사평대로32길,1856055,용산구,이태원동
2018,녹사평대로26길,2238758,용산구,이태원동
2018,녹사평대로11길,124194,용산구,서빙고동
2018,계로90길,2463262,중구 퇴,신당동
2018,계로8길,1847603,중구 퇴,회현동1가
2018,계로56길,1822876,중구 퇴,쌍림동
2018,계로46길,1628469,중구 퇴,묵정동
2018,계로18길,895859,중구 퇴,남산동1가
2018,계로12길,1397892,중구 퇴,회현동1가
2018,구로1길,1219710,중구 청,신당동
2018,구로17길,2035790,중구 청,신당동
2018,충단로8길,1487952,중구 장,장충동1가
2018,일대로4길,2561194,중구 삼,충무로2가
2018,동길,4432174,중구 명,명동1가
2018,호로8길,2275632,중구 동,신당동
2018,호로20길,1765498,중구 동,신당동
2018,호로15길,2420400,중구 동,신당동
2018,호로11길,1761028,중구 동,신당동
2018,호로10길,2256115,중구 동,신당동
2018,산로39길,2492943,중구 다,무학동
2018,산로38길,2712294,중구 다,신당동
2018,산로36길,1420034,중구 다,신당동
2018,산로33길,2534006,중구 다,신당동
2018,계로21길,1520458,중구 난,황학동
2018,계로11길,2256432,중구 난,황학동
2018,필운대로1길,1135020,종로구,필운동
2018,구,69418,동대문,
2018,통일로12길,996166,종로구,교북동
2018,창신길,1543130,종로구,창신동
2018,창신5길,2254435,종로구,창신동
2018,창신2길,1794201,종로구,창신동
2018,창경궁로35길,1710725,성북구,성북동1가
2018,지봉로8길,2187746,종로구,숭인동
2018,종로65길,2894907,종로구,숭인동
2018,종로58가길,2311681,종로구,숭인동
2018,종로24길,1568109,종로구,종로3가
2018,자하문로7길,1453594,종로구,체부동
2018,이화장길,2304488,종로구,이화동
2018,율곡로16길,1712931,종로구,이화동
2018,율곡로10길,1218626,종로구,권농동
2018,옥인길,703726,종로구,옥인동
2018,숭인동길,2362025,종로구,숭인동
2018,성균관로5길,2401736,종로구,명륜2가
2018,삼청로5길,312591,종로구,팔판동
2018,북촌로5나길,302279,종로구,화동
2018,북촌로5길,713289,종로구,재동
2018,북촌로11길,662157,종로구,가회동
2018,백석동길,99228,종로구,부암동
2018,명륜길,1273939,종로구,명륜3가
2018,돈화문로11가길,1865529,종로구,돈의동
2018,난계로27길,2313881,종로구,숭인동
2018,계동길,567373,종로구,계동
2018,풍성로37가길,2492070,강동구,성내동
2018,천호옛길,2851484,강동구,성내동
2018,천호옛14길,3370634,강동구,성내동
2018,천호대로219길,158031,강동구,상일동
2018,천호대로197길,1447462,강동구,길동
2018,천호대로187길,2564862,강동구,길동
2018,천호대로170길,3113513,강동구,성내동
2018,천호대로162길,3339436,강동구,성내동
2018,천중로51길,2420226,강동구,길동
2018,천중로39길,2393627,강동구,천호동
2018,진황도로47길,3250273,강동구,길동
2018,진황도로27길,2865369,강동구,천호동
2018,올림픽로98길,2045517,강동구,암사동
2018,올림픽로80길,1480825,강동구,천호동
2018,올림픽로78길,1629590,강동구,천호동
2018,올림픽로77길,1878275,강동구,천호동
2018,올림픽로71길,1985437,강동구,천호동
2018,올림픽로48길,1137938,강동구,성내동
2018,양재대로96길,1604299,강동구,둔촌동
2018,양재대로95길,2304359,강동구,성내동
2018,양재대로91길,1522019,강동구,성내동
2018,양재대로133길,2584177,강동구,천호동
2018,양재대로124길,2102124,강동구,길동
2018,양재대로116길,2432307,강동구,길동
2018,양재대로101길,3576162,강동구,성내동
2018,암사길,1663894,강동구,암사동
2018,성안로3길,1320988,강동구,성내동
2018,성내로5길,2445231,강동구,성내동
2018,상일로5길,184947,강동구,상일동
2018,상암로5길,1964206,강동구,암사동
2018,상암로51길,2370173,강동구,명일동
2018,상암로4길,1813771,강동구,암사동
2018,상암로14길,1955653,강동구,천호동
2018,명일로13길,1708135,강동구,둔촌동
2018,동남로85길,428809,강동구,고덕동
2018,동남로82길,50218,강동구,고덕동
2018,동남로65길,320968,강동구,명일동
2018,구천면로42길,1942831,강동구,천호동
2018,구천면로41길,1924500,강동구,천호동
2018,구천면로36길,1561187,강동구,천호동
2018,고덕로61길,453564,강동구,고덕동
2018,고덕로25길,390588,강동구,암사동
2018,고덕로10길,2018977,강동구,암사동
2018,강동대로53길,1237800,강동구,성내동
2018,풍성로25길,1971187,송파구,풍납동
2018,오금로46길,1107245,송파구,가락동
2018,오금로36길,1102516,송파구,가락동
2018,오금로11길,2534384,송파구,방이동
2018,양재대로72길,926269,송파구,오금동
2018,양재대로71길,1168851,송파구,방이동
2018,양재대로64길,1708048,송파구,가락동
2018,양재대로62길,1164918,송파구,가락동
2018,송파대로30길,1600231,송파구,가락동
2018,송이로36길,1216122,송파구,문정동
2018,송이로32길,1470116,송파구,문정동
2018,송이로23길,1320098,송파구,가락동
2018,삼전로13길,2677437,송파구,잠실동
2018,백제고분로50길,1404800,송파구,방이동
2018,백제고분로46길,1591667,송파구,송파동
2018,백제고분로45길,1790170,송파구,송파동
2018,백제고분로42길,1383811,송파구,송파동
2018,백제고분로39길,1349560,송파구,석촌동
2018,백제고분로34길,943596,송파구,석촌동
2018,백제고분로33길,1385367,송파구,석촌동
2018,백제고분로32길,817060,송파구,삼전동
2018,백제고분로31길,2185790,송파구,삼전동
2018,백제고분로22길,778359,송파구,삼전동
2018,백제고분로21길,1883210,송파구,삼전동
2018,마천로51길,818731,송파구,마천동
2018,동남로20길,1430958,송파구,가락동
2018,거마로20길,981704,송파구,마천동
2018,학동로77길,1206765,강남구,청담동
2018,학동로6길,1611156,강남구,논현동
2018,학동로56길,2848052,강남구,삼성동
2018,학동로38길,1492605,강남구,논현동
2018,테헤란로81길,1693364,강남구,삼성동
2018,일원로9길,1111390,강남구,일원동
2018,일원로3길,1239690,강남구,일원동
2018,영동대로65길,1689937,강남구,대치동
2018,영동대로112길,1061235,강남구,삼성동
2018,언주로81길,3150564,강남구,역삼동
2018,압구정로2길,1945905,강남구,신사동
2018,선릉로18길,208314,강남구,개포동
2018,선릉로146길,1650712,강남구,청담동
2018,선릉로133길,2459792,강남구,논현동
2018,선릉로132길,2764060,강남구,청담동
2018,선릉로121길,2410471,강남구,논현동
2018,삼성로75길,3051774,강남구,대치동
2018,삼성로69길,2281578,강남구,대치동
2018,삼성로64길,1573801,강남구,대치동
2018,삼성로63길,2451396,강남구,대치동
2018,삼성로57길,2018248,강남구,대치동
2018,삼성로147길,1364698,강남구,청담동
2018,삼성로115길,1050353,강남구,삼성동
2018,봉은사로68길,1484086,강남구,삼성동
2018,봉은사로57길,1403929,강남구,삼성동
2018,봉은사로43길,2277036,강남구,논현동
2018,봉은사로29길,2912288,강남구,논현동
2018,봉은사로109길,984472,강남구,삼성동
2018,도산대로89길,760053,강남구,청담동
2018,도산대로81길,1021951,강남구,청담동
2018,도산대로50길,2212397,강남구,논현동
2018,도산대로38길,1258017,강남구,논현동
2018,도산대로30길,1266536,강남구,논현동
2018,도산대로23길,1637352,강남구,신사동
2018,도산대로15길,1654396,강남구,신사동
2018,도곡로37길,1904083,강남구,역삼동
2018,논현로8길,427820,강남구,개포동
2018,논현로63길,1675502,강남구,역삼동
2018,논현로28길,1149802,강남구,도곡동
2018,논현로26길,1200908,강남구,도곡동
2018,논현로159길,1836326,강남구,신사동
2018,논현로139길,1877841,강남구,논현동
2018,논현로123길,1005167,강남구,논현동
