,year,id,gu,pop,index,,평균,최소,최대,,id_popul,id_구,구,평균_유동인구_수,연도
10630,2018,13,마포구,2357967,10630,,,,,,,,,,
10631,2018,13,마포구,1364917,10631,,,,,,,,,,
10632,2018,13,마포구,1088550,10632,,,,,,,,,,
10633,2018,13,마포구,791963,10633,,,,,,,,,,
10634,2018,13,마포구,1906255,10634,,,,,,,,,,
10635,2018,13,마포구,1670329,10635,,,,,,,,,,
10636,2018,13,마포구,2265258,10636,,,,,,,,,,
10637,2018,13,마포구,2566989,10637,,,,,,,,,,
10638,2018,13,마포구,1719082,10638,,,,,,,,,,
10639,2018,13,마포구,2379863,10639,,,,,,,,,,
10640,2018,13,마포구,2807962,10640,,,,,,,,,,
10641,2018,13,마포구,3199125,10641,,,,,,,,,,
10642,2018,13,마포구,2568609,10642,,,,,,,,,,
10643,2018,13,마포구,2036496,10643,,,,,,,,,,
10644,2018,13,마포구,2261574,10644,,,,,,,,,,
10645,2018,13,마포구,2242965,10645,,,,,,,,,,
10646,2018,13,마포구,2276719,10646,,,,,,,,,,
10647,2018,13,마포구,940946,10647,,,,,,,,,,
10648,2018,13,마포구,3765486,10648,,,,,,,,,,
10649,2018,13,마포구,3039787,10649,,,,,,,,,,
10650,2018,13,마포구,1998411,10650,,,,,,,,,,
10652,2018,13,마포구,1765021,10652,,,,,,,,,,
10653,2018,14,서대문구,670537,10653,,,,,,,,,,
10654,2018,14,서대문구,891019,10654,,,,,,,,,,
10655,2018,14,서대문구,1674599,10655,,,,,,,,,,
10656,2018,14,서대문구,1794708,10656,,,,,,,,,,
10657,2018,14,서대문구,979079,10657,,,,,,,,,,
10658,2018,14,서대문구,2181696,10658,,,,,,,,,,
10659,2018,14,서대문구,4961531,10659,,,,,,,,,,
10660,2018,14,서대문구,1870681,10660,,,,,,,,,,
10661,2018,14,서대문구,2332839,10661,,,,,,,,,,
10662,2018,14,서대문구,1567859,10662,,,,,,,,,,
10663,2018,14,서대문구,1942908,10663,,,,,,,,,,
10664,2018,14,서대문구,1563055,10664,,,,,,,,,,
10665,2018,14,서대문구,1088431,10665,,,,,,,,,,
10667,2018,14,서대문구,941831,10667,,,,,,,,,,
10668,2018,14,서대문구,1989599,10668,,,,,,,,,,
10669,2018,14,서대문구,1388994,10669,,,,,,,,,,
10670,2018,14,서대문구,1635297,10670,,,,,,,,,,
10672,2018,14,서대문구,1470188,10672,,,,,,,,,,
10673,2018,14,서대문구,1751734,10673,,,,,,,,,,
10674,2018,14,서대문구,1873736,10674,,,,,,,,,,
10675,2018,14,서대문구,1560133,10675,,,,,,,,,,
10676,2018,14,서대문구,2441187,10676,,,,,,,,,,
10677,2018,14,서대문구,2596594,10677,,,,,,,,,,
10678,2018,14,서대문구,2369962,10678,,,,,,,,,,
10679,2018,14,서대문구,2767721,10679,,,,,,,,,,
10680,2018,14,서대문구,2387803,10680,,,,,,,,,,
10681,2018,14,서대문구,3082424,10681,,,,,,,,,,
10682,2018,14,서대문구,666171,10682,,,,,,,,,,
10683,2018,14,서대문구,455272,10683,,,,,,,,,,
10684,2018,14,서대문구,461577,10684,,,,,,,,,,
10685,2018,14,서대문구,2697003,10685,,,,,,,,,,
10686,2018,14,서대문구,1239490,10686,,,,,,,,,,
10687,2018,14,서대문구,684629,10687,,,,,,,,,,
10688,2018,14,서대문구,1365793,10688,,,,,,,,,,
10689,2018,14,서대문구,2478310,10689,,,,,,,,,,
10690,2018,14,서대문구,1981717,10690,,,,,,,,,,
10691,2018,14,서대문구,2369419,10691,,,,,,,,,,
10692,2018,14,서대문구,2191878,10692,,,,,,,,,,
10693,2018,14,서대문구,2170759,10693,,,,,,,,,,
10694,2018,14,서대문구,3925776,10694,,,,,,,,,,
10695,2018,14,서대문구,3249291,10695,,,,,,,,,,
10696,2018,14,서대문구,705641,10696,,,,,,,,,,
10697,2018,14,서대문구,1947555,10697,,,,,,,,,,
10698,2018,14,서대문구,1716500,10698,,,,,,,,,,
10699,2018,14,서대문구,1760167,10699,,,,,,,,,,
10700,2018,14,서대문구,1612748,10700,,,,,,,,,,
10701,2018,14,서대문구,1798572,10701,,,,,,,,,,
10702,2018,14,서대문구,2121661,10702,,,,,,,,,,
10703,2018,14,서대문구,2167991,10703,,,,,,,,,,
10704,2018,14,서대문구,4035016,10704,,,,,,,,,,
10707,2018,14,서대문구,2750662,10707,,,,,,,,,,
10708,2018,14,서대문구,2783253,10708,,,,,,,,,,
10709,2018,14,서대문구,2972680,10709,,,,,,,,,,
10710,2018,14,서대문구,2107694,10710,,,,,,,,,,
10711,2018,14,서대문구,1596245,10711,,,,,,,,,,
10712,2018,14,서대문구,2493727,10712,,,,,,,,,,
10713,2018,14,서대문구,540557,10713,,,,,,,,,,
10714,2018,14,서대문구,1872460,10714,,,,,,,,,,
10715,2018,14,서대문구,1022555,10715,,,,,,,,,,
10716,2018,14,서대문구,3072504,10716,,,,,,,,,,
10717,2018,22,은평구,1695490,10717,,,,,,,,,,
10718,2018,22,은평구,1121233,10718,,,,,,,,,,
10719,2018,22,은평구,1383837,10719,,,,,,,,,,
10720,2018,22,은평구,1339624,10720,,,,,,,,,,
10721,2018,22,은평구,2479496,10721,,,,,,,,,,
10722,2018,25,중랑구,1709353,10722,,,,,,,,,,
10723,2018,25,중랑구,2326217,10723,,,,,,,,,,
10724,2018,25,중랑구,1719387,10724,,,,,,,,,,
10725,2018,25,중랑구,1191284,10725,,,,,,,,,,
10726,2018,25,중랑구,3443454,10726,,,,,,,,,,
10727,2018,25,중랑구,4142253,10727,,,,,,,,,,
10728,2018,25,중랑구,3020444,10728,,,,,,,,,,
10729,2018,25,중랑구,784790,10729,,,,,,,,,,
10730,2018,25,중랑구,4064640,10730,,,,,,,,,,
10731,2018,3,강북구,2913630,10731,,,,,,,,,,
10732,2018,3,강북구,820749,10732,,,,,,,,,,
10733,2018,3,강북구,1561685,10733,,,,,,,,,,
10734,2018,3,강북구,639098,10734,,,,,,,,,,
10735,2018,3,강북구,781759,10735,,,,,,,,,,
10736,2018,3,강북구,586127,10736,,,,,,,,,,
10737,2018,3,강북구,549672,10737,,,,,,,,,,
10738,2018,3,강북구,2365895,10738,,,,,,,,,,
10739,2018,3,강북구,1846405,10739,,,,,,,,,,
10740,2018,3,강북구,644563,10740,,,,,,,,,,
10741,2018,3,강북구,1588773,10741,,,,,,,,,,
10742,2018,3,강북구,279695,10742,,,,,,,,,,
10743,2018,3,강북구,104760,10743,,,,,,,,,,
10744,2018,3,강북구,446313,10744,,,,,,,,,,
10745,2018,3,강북구,289466,10745,,,,,,,,,,
10746,2018,3,강북구,543888,10746,,,,,,,,,,
10747,2018,3,강북구,404487,10747,,,,,,,,,,
10748,2018,3,강북구,1965539,10748,,,,,,,,,,
10749,2018,3,강북구,1310997,10749,,,,,,,,,,
10750,2018,3,강북구,3564793,10750,,,,,,,,,,
10751,2018,3,강북구,2541173,10751,,,,,,,,,,
10752,2018,3,강북구,1472005,10752,,,,,,,,,,
10753,2018,3,강북구,1627977,10753,,,,,,,,,,
10754,2018,3,강북구,1960005,10754,,,,,,,,,,
10755,2018,3,강북구,2338618,10755,,,,,,,,,,
10756,2018,3,강북구,624255,10756,,,,,,,,,,
10757,2018,3,강북구,781846,10757,,,,,,,,,,
10758,2018,3,강북구,3478692,10758,,,,,,,,,,
10759,2018,3,강북구,2315316,10759,,,,,,,,,,
10760,2018,3,강북구,3022596,10760,,,,,,,,,,
10761,2018,3,강북구,3277700,10761,,,,,,,,,,
10762,2018,3,강북구,1956046,10762,,,,,,,,,,
10763,2018,3,강북구,2097662,10763,,,,,,,,,,
10764,2018,3,강북구,811237,10764,,,,,,,,,,
10765,2018,3,강북구,434826,10765,,,,,,,,,,
10766,2018,3,강북구,1075953,10766,,,,,,,,,,
10767,2018,3,강북구,1068781,10767,,,,,,,,,,
10768,2018,9,노원구,3501301,10768,,,,,,,,,,
10769,2018,9,노원구,1094191,10769,,,,,,,,,,
10770,2018,9,노원구,1436773,10770,,,,,,,,,,
10771,2018,9,노원구,2310658,10771,,,,,,,,,,
10772,2018,9,노원구,1531883,10772,,,,,,,,,,
10773,2018,9,노원구,2553367,10773,,,,,,,,,,
10774,2018,9,노원구,1662076,10774,,,,,,,,,,
10775,2018,9,노원구,2050264,10775,,,,,,,,,,
10776,2018,9,노원구,1280194,10776,,,,,,,,,,
10777,2018,9,노원구,893265,10777,,,,,,,,,,
10778,2018,9,노원구,1446387,10778,,,,,,,,,,
10779,2018,9,노원구,2462570,10779,,,,,,,,,,
10780,2018,9,노원구,1860373,10780,,,,,,,,,,
10781,2018,9,노원구,1607454,10781,,,,,,,,,,
10782,2018,9,노원구,1304993,10782,,,,,,,,,,
10783,2018,17,성북구,2991445,10783,,,,,,,,,,
10784,2018,10,도봉구,1537528,10784,,,,,,,,,,
10785,2018,10,도봉구,1765634,10785,,,,,,,,,,
10786,2018,10,도봉구,2295341,10786,,,,,,,,,,
10787,2018,10,도봉구,1400842,10787,,,,,,,,,,
10788,2018,10,도봉구,1884478,10788,,,,,,,,,,
10789,2018,10,도봉구,1237080,10789,,,,,,,,,,
10790,2018,10,도봉구,1363757,10790,,,,,,,,,,
10791,2018,10,도봉구,3681230,10791,,,,,,,,,,
10792,2018,10,도봉구,626169,10792,,,,,,,,,,
10793,2018,10,도봉구,1286794,10793,,,,,,,,,,
10794,2018,10,도봉구,1378976,10794,,,,,,,,,,
10795,2018,10,도봉구,2072532,10795,,,,,,,,,,
10796,2018,10,도봉구,1161282,10796,,,,,,,,,,
10797,2018,10,도봉구,1175705,10797,,,,,,,,,,
10798,2018,10,도봉구,1667061,10798,,,,,,,,,,
10799,2018,10,도봉구,1218936,10799,,,,,,,,,,
10800,2018,10,도봉구,1543026,10800,,,,,,,,,,
10801,2018,10,도봉구,1811550,10801,,,,,,,,,,
10802,2018,9,노원구,1004886,10802,,,,,,,,,,
10803,2018,10,도봉구,531222,10803,,,,,,,,,,
10804,2018,10,도봉구,1571179,10804,,,,,,,,,,
10805,2018,17,성북구,1523082,10805,,,,,,,,,,
10806,2018,17,성북구,876559,10806,,,,,,,,,,
10807,2018,17,성북구,865488,10807,,,,,,,,,,
10808,2018,17,성북구,1058657,10808,,,,,,,,,,
10809,2018,17,성북구,1041154,10809,,,,,,,,,,
10810,2018,17,성북구,1214572,10810,,,,,,,,,,
10811,2018,3,강북구,215891,10811,,,,,,,,,,
10812,2018,3,강북구,1546642,10812,,,,,,,,,,
10813,2018,23,종로구,664327,10813,,,,,,,,,,
10814,2018,23,종로구,706296,10814,,,,,,,,,,
10815,2018,17,성북구,1555359,10815,,,,,,,,,,
10816,2018,17,성북구,1736425,10816,,,,,,,,,,
10817,2018,17,성북구,2505112,10817,,,,,,,,,,
10818,2018,17,성북구,3201635,10818,,,,,,,,,,
10819,2018,17,성북구,2153334,10819,,,,,,,,,,
10820,2018,17,성북구,2583509,10820,,,,,,,,,,
10821,2018,17,성북구,1383988,10821,,,,,,,,,,
10822,2018,17,성북구,2098712,10822,,,,,,,,,,
10823,2018,17,성북구,1433031,10823,,,,,,,,,,
10824,2018,17,성북구,1600988,10824,,,,,,,,,,
10825,2018,17,성북구,1938738,10825,,,,,,,,,,
10826,2018,17,성북구,3208230,10826,,,,,,,,,,
10827,2018,17,성북구,778447,10827,,,,,,,,,,
10828,2018,17,성북구,1050721,10828,,,,,,,,,,
10829,2018,17,성북구,1475006,10829,,,,,,,,,,
10830,2018,17,성북구,2104047,10830,,,,,,,,,,
10831,2018,17,성북구,2449646,10831,,,,,,,,,,
10832,2018,17,성북구,2832287,10832,,,,,,,,,,
10833,2018,17,성북구,3304826,10833,,,,,,,,,,
10834,2018,17,성북구,2387007,10834,,,,,,,,,,
10835,2018,17,성북구,2055795,10835,,,,,,,,,,
10836,2018,17,성북구,1694547,10836,,,,,,,,,,
10837,2018,17,성북구,856048,10837,,,,,,,,,,
10838,2018,3,강북구,2081312,10838,,,,,,,,,,
10839,2018,17,성북구,2305508,10839,,,,,,,,,,
10840,2018,17,성북구,3028785,10840,,,,,,,,,,
10841,2018,17,성북구,2769858,10841,,,,,,,,,,
10842,2018,17,성북구,2721993,10842,,,,,,,,,,
10843,2018,17,성북구,1065913,10843,,,,,,,,,,
10844,2018,17,성북구,710995,10844,,,,,,,,,,
10845,2018,17,성북구,842741,10845,,,,,,,,,,
10846,2018,17,성북구,1038506,10846,,,,,,,,,,
10847,2018,17,성북구,1260709,10847,,,,,,,,,,
10848,2018,17,성북구,1202756,10848,,,,,,,,,,
10849,2018,17,성북구,983466,10849,,,,,,,,,,
10850,2018,17,성북구,1682301,10850,,,,,,,,,,
10851,2018,17,성북구,837080,10851,,,,,,,,,,
10852,2018,17,성북구,1104361,10852,,,,,,,,,,
10853,2018,17,성북구,853803,10853,,,,,,,,,,
10854,2018,17,성북구,632661,10854,,,,,,,,,,
10855,2018,17,성북구,1310046,10855,,,,,,,,,,
10856,2018,17,성북구,2157510,10856,,,,,,,,,,
10857,2018,17,성북구,1581936,10857,,,,,,,,,,
10858,2018,25,중랑구,1645573,10858,,,,,,,,,,
10859,2018,25,중랑구,1593353,10859,,,,,,,,,,
10860,2018,25,중랑구,1645377,10860,,,,,,,,,,
10861,2018,25,중랑구,2566408,10861,,,,,,,,,,
10862,2018,25,중랑구,2374129,10862,,,,,,,,,,
10863,2018,25,중랑구,1681658,10863,,,,,,,,,,
10864,2018,25,중랑구,1342112,10864,,,,,,,,,,
10865,2018,25,중랑구,2386229,10865,,,,,,,,,,
10866,2018,25,중랑구,1932075,10866,,,,,,,,,,
10867,2018,25,중랑구,2441147,10867,,,,,,,,,,
10868,2018,25,중랑구,1108900,10868,,,,,,,,,,
10869,2018,25,중랑구,1070144,10869,,,,,,,,,,
10870,2018,25,중랑구,618358,10870,,,,,,,,,,
10871,2018,25,중랑구,1408971,10871,,,,,,,,,,
10872,2018,25,중랑구,1730562,10872,,,,,,,,,,
10873,2018,25,중랑구,2589649,10873,,,,,,,,,,
10874,2018,25,중랑구,1193688,10874,,,,,,,,,,
10875,2018,25,중랑구,1491701,10875,,,,,,,,,,
10876,2018,25,중랑구,1396921,10876,,,,,,,,,,
10877,2018,25,중랑구,1778560,10877,,,,,,,,,,
10878,2018,25,중랑구,1906147,10878,,,,,,,,,,
10879,2018,25,중랑구,2182262,10879,,,,,,,,,,
10880,2018,25,중랑구,2371277,10880,,,,,,,,,,
10881,2018,25,중랑구,1586396,10881,,,,,,,,,,
10882,2018,25,중랑구,1592192,10882,,,,,,,,,,
10883,2018,11,동대문구,1035910,10883,,,,,,,,,,
10884,2018,9,노원구,1520590,10884,,,,,,,,,,
10885,2018,9,노원구,638016,10885,,,,,,,,,,
10886,2018,25,중랑구,2392267,10886,,,,,,,,,,
10887,2018,25,중랑구,1785866,10887,,,,,,,,,,
10888,2018,25,중랑구,1816983,10888,,,,,,,,,,
10889,2018,11,동대문구,2899177,10889,,,,,,,,,,
10890,2018,11,동대문구,2535163,10890,,,,,,,,,,
10891,2018,11,동대문구,1254853,10891,,,,,,,,,,
10892,2018,11,동대문구,2224844,10892,,,,,,,,,,
10893,2018,11,동대문구,473789,10893,,,,,,,,,,
10894,2018,11,동대문구,1024597,10894,,,,,,,,,,
10895,2018,11,동대문구,744404,10895,,,,,,,,,,
10896,2018,11,동대문구,1649812,10896,,,,,,,,,,
10897,2018,11,동대문구,580337,10897,,,,,,,,,,
10898,2018,11,동대문구,1301422,10898,,,,,,,,,,
10899,2018,11,동대문구,1600128,10899,,,,,,,,,,
10900,2018,11,동대문구,1892944,10900,,,,,,,,,,
10901,2018,11,동대문구,1095891,10901,,,,,,,,,,
10902,2018,11,동대문구,1275158,10902,,,,,,,,,,
10903,2018,11,동대문구,1468261,10903,,,,,,,,,,
10904,2018,11,동대문구,778621,10904,,,,,,,,,,
10905,2018,11,동대문구,1728140,10905,,,,,,,,,,
10906,2018,11,동대문구,1745318,10906,,,,,,,,,,
10907,2018,11,동대문구,1743484,10907,,,,,,,,,,
10908,2018,11,동대문구,1138318,10908,,,,,,,,,,
10909,2018,11,동대문구,1692857,10909,,,,,,,,,,
10910,2018,11,동대문구,2047233,10910,,,,,,,,,,
10911,2018,11,동대문구,1699098,10911,,,,,,,,,,
10912,2018,11,동대문구,1915366,10912,,,,,,,,,,
10913,2018,11,동대문구,1998518,10913,,,,,,,,,,
10914,2018,11,동대문구,2108864,10914,,,,,,,,,,
10915,2018,11,동대문구,659724,10915,,,,,,,,,,
10916,2018,11,동대문구,1356195,10916,,,,,,,,,,
10917,2018,11,동대문구,2102058,10917,,,,,,,,,,
10918,2018,11,동대문구,2176922,10918,,,,,,,,,,
10919,2018,11,동대문구,1378311,10919,,,,,,,,,,
10920,2018,11,동대문구,1721164,10920,,,,,,,,,,
10921,2018,11,동대문구,1690015,10921,,,,,,,,,,
10922,2018,11,동대문구,2322541,10922,,,,,,,,,,
10923,2018,11,동대문구,2010899,10923,,,,,,,,,,
10924,2018,25,중랑구,1752016,10924,,,,,,,,,,
10925,2018,25,중랑구,834353,10925,,,,,,,,,,
10926,2018,25,중랑구,740840,10926,,,,,,,,,,
10927,2018,11,동대문구,1576232,10927,,,,,,,,,,
10928,2018,11,동대문구,717994,10928,,,,,,,,,,
10929,2018,11,동대문구,1837254,10929,,,,,,,,,,
10930,2018,11,동대문구,1443179,10930,,,,,,,,,,
10931,2018,11,동대문구,1105556,10931,,,,,,,,,,
10932,2018,11,동대문구,1784722,10932,,,,,,,,,,
10933,2018,11,동대문구,1139964,10933,,,,,,,,,,
10934,2018,11,동대문구,2073699,10934,,,,,,,,,,
10935,2018,11,동대문구,1562726,10935,,,,,,,,,,
10936,2018,11,동대문구,1387105,10936,,,,,,,,,,
10937,2018,11,동대문구,1049438,10937,,,,,,,,,,
10938,2018,11,동대문구,1146813,10938,,,,,,,,,,
10939,2018,11,동대문구,1751173,10939,,,,,,,,,,
10940,2018,24,중구,1935530,10940,,,,,,,,,,
10941,2018,11,동대문구,3717332,10941,,,,,,,,,,
10942,2018,11,동대문구,2870418,10942,,,,,,,,,,
10943,2018,6,광진구,1934167,10943,,,,,,,,,,
10944,2018,6,광진구,1875786,10944,,,,,,,,,,
10945,2018,6,광진구,2299443,10945,,,,,,,,,,
10946,2018,6,광진구,1329375,10946,,,,,,,,,,
10947,2018,6,광진구,1815602,10947,,,,,,,,,,
10948,2018,6,광진구,1186281,10948,,,,,,,,,,
10949,2018,6,광진구,1696680,10949,,,,,,,,,,
10950,2018,6,광진구,1853248,10950,,,,,,,,,,
10951,2018,6,광진구,2292498,10951,,,,,,,,,,
10952,2018,6,광진구,2524822,10952,,,,,,,,,,
10953,2018,6,광진구,1873603,10953,,,,,,,,,,
10954,2018,6,광진구,2428402,10954,,,,,,,,,,
10955,2018,6,광진구,794827,10955,,,,,,,,,,
10956,2018,6,광진구,2242746,10956,,,,,,,,,,
10957,2018,6,광진구,1944723,10957,,,,,,,,,,
10958,2018,6,광진구,1433315,10958,,,,,,,,,,
10959,2018,6,광진구,2365922,10959,,,,,,,,,,
10960,2018,6,광진구,1384620,10960,,,,,,,,,,
10961,2018,16,성동구,828719,10961,,,,,,,,,,
10962,2018,16,성동구,1261337,10962,,,,,,,,,,
10963,2018,16,성동구,1005483,10963,,,,,,,,,,
10964,2018,16,성동구,1661288,10964,,,,,,,,,,
10965,2018,16,성동구,1796315,10965,,,,,,,,,,
10966,2018,16,성동구,2270246,10966,,,,,,,,,,
10967,2018,16,성동구,3241047,10967,,,,,,,,,,
10968,2018,16,성동구,2833327,10968,,,,,,,,,,
10969,2018,6,광진구,2045978,10969,,,,,,,,,,
10970,2018,6,광진구,2154141,10970,,,,,,,,,,
10971,2018,6,광진구,1950156,10971,,,,,,,,,,
10972,2018,6,광진구,2581033,10972,,,,,,,,,,
10974,2018,6,광진구,1945080,10974,,,,,,,,,,
10975,2018,6,광진구,1335185,10975,,,,,,,,,,
10976,2018,6,광진구,1687683,10976,,,,,,,,,,
10977,2018,6,광진구,2928786,10977,,,,,,,,,,
10978,2018,6,광진구,2462512,10978,,,,,,,,,,
10979,2018,6,광진구,2026462,10979,,,,,,,,,,
10980,2018,6,광진구,1220013,10980,,,,,,,,,,
10981,2018,6,광진구,1374588,10981,,,,,,,,,,
10982,2018,6,광진구,1085444,10982,,,,,,,,,,
10983,2018,6,광진구,2453865,10983,,,,,,,,,,
10984,2018,16,성동구,1106500,10984,,,,,,,,,,
10985,2018,16,성동구,1166352,10985,,,,,,,,,,
10986,2018,16,성동구,989153,10986,,,,,,,,,,
10987,2018,16,성동구,1545605,10987,,,,,,,,,,
10988,2018,16,성동구,1199269,10988,,,,,,,,,,
10989,2018,16,성동구,1723469,10989,,,,,,,,,,
10990,2018,16,성동구,1980499,10990,,,,,,,,,,
10991,2018,16,성동구,1417602,10991,,,,,,,,,,
10992,2018,16,성동구,2712312,10992,,,,,,,,,,
10993,2018,16,성동구,1431775,10993,,,,,,,,,,
10994,2018,16,성동구,1651413,10994,,,,,,,,,,
10995,2018,6,광진구,1423542,10995,,,,,,,,,,
10996,2018,6,광진구,1585060,10996,,,,,,,,,,
10997,2018,6,광진구,1181641,10997,,,,,,,,,,
10998,2018,16,성동구,1393051,10998,,,,,,,,,,
10999,2018,16,성동구,1273559,10999,,,,,,,,,,
11000,2018,16,성동구,1918752,11000,,,,,,,,,,
11001,2018,16,성동구,1606631,11001,,,,,,,,,,
11002,2018,16,성동구,1695356,11002,,,,,,,,,,
11003,2018,16,성동구,641440,11003,,,,,,,,,,
11004,2018,16,성동구,1694240,11004,,,,,,,,,,
11005,2018,16,성동구,1185080,11005,,,,,,,,,,
11006,2018,16,성동구,1323554,11006,,,,,,,,,,
11007,2018,16,성동구,778142,11007,,,,,,,,,,
11008,2018,16,성동구,1161338,11008,,,,,,,,,,
11009,2018,24,중구,1321437,11009,,,,,,,,,,
11010,2018,24,중구,1583021,11010,,,,,,,,,,
11011,2018,11,동대문구,2127564,11011,,,,,,,,,,
11012,2018,16,성동구,1940913,11012,,,,,,,,,,
11013,2018,16,성동구,985221,11013,,,,,,,,,,
11014,2018,16,성동구,2142609,11014,,,,,,,,,,
11015,2018,16,성동구,1705681,11015,,,,,,,,,,
11016,2018,16,성동구,1243982,11016,,,,,,,,,,
11017,2018,16,성동구,1655551,11017,,,,,,,,,,
11018,2018,16,성동구,1256335,11018,,,,,,,,,,
11019,2018,16,성동구,998143,11019,,,,,,,,,,
11020,2018,16,성동구,2181902,11020,,,,,,,,,,
11021,2018,16,성동구,1671002,11021,,,,,,,,,,
11022,2018,16,성동구,2256234,11022,,,,,,,,,,
11023,2018,21,용산구,864858,11023,,,,,,,,,,
11024,2018,21,용산구,1328244,11024,,,,,,,,,,
11025,2018,21,용산구,1278116,11025,,,,,,,,,,
11026,2018,21,용산구,1155475,11026,,,,,,,,,,
11027,2018,21,용산구,651980,11027,,,,,,,,,,
11028,2018,21,용산구,513440,11028,,,,,,,,,,
11029,2018,21,용산구,1151275,11029,,,,,,,,,,
11030,2018,21,용산구,1295215,11030,,,,,,,,,,
11031,2018,21,용산구,1470469,11031,,,,,,,,,,
11032,2018,21,용산구,386281,11032,,,,,,,,,,
11033,2018,21,용산구,1281030,11033,,,,,,,,,,
11034,2018,21,용산구,1073475,11034,,,,,,,,,,
11035,2018,21,용산구,1851393,11035,,,,,,,,,,
11036,2018,21,용산구,2217025,11036,,,,,,,,,,
11037,2018,21,용산구,1916918,11037,,,,,,,,,,
11038,2018,21,용산구,1504078,11038,,,,,,,,,,
11039,2018,21,용산구,1780278,11039,,,,,,,,,,
11040,2018,21,용산구,2789246,11040,,,,,,,,,,
11041,2018,21,용산구,363456,11041,,,,,,,,,,
11042,2018,21,용산구,1658738,11042,,,,,,,,,,
11043,2018,21,용산구,1461750,11043,,,,,,,,,,
11044,2018,21,용산구,961356,11044,,,,,,,,,,
11045,2018,21,용산구,844755,11045,,,,,,,,,,
11046,2018,21,용산구,1947439,11046,,,,,,,,,,
11047,2018,21,용산구,2525939,11047,,,,,,,,,,
11048,2018,21,용산구,2833564,11048,,,,,,,,,,
11049,2018,21,용산구,727870,11049,,,,,,,,,,
11050,2018,21,용산구,853830,11050,,,,,,,,,,
11051,2018,21,용산구,281481,11051,,,,,,,,,,
11052,2018,21,용산구,1724110,11052,,,,,,,,,,
11053,2018,21,용산구,1582355,11053,,,,,,,,,,
11054,2018,21,용산구,1520565,11054,,,,,,,,,,
11055,2018,21,용산구,1436658,11055,,,,,,,,,,
11056,2018,21,용산구,972394,11056,,,,,,,,,,
11057,2018,21,용산구,1208185,11057,,,,,,,,,,
11058,2018,21,용산구,1856055,11058,,,,,,,,,,
11059,2018,21,용산구,2238758,11059,,,,,,,,,,
11060,2018,21,용산구,124194,11060,,,,,,,,,,
11061,2018,24,중구,2463262,11061,,,,,,,,,,
11062,2018,24,중구,1847603,11062,,,,,,,,,,
11063,2018,24,중구,1822876,11063,,,,,,,,,,
11064,2018,24,중구,1628469,11064,,,,,,,,,,
11065,2018,24,중구,895859,11065,,,,,,,,,,
11066,2018,24,중구,1397892,11066,,,,,,,,,,
11067,2018,24,중구,1219710,11067,,,,,,,,,,
11068,2018,24,중구,2035790,11068,,,,,,,,,,
11069,2018,24,중구,1487952,11069,,,,,,,,,,
11070,2018,24,중구,2561194,11070,,,,,,,,,,
11071,2018,24,중구,4432174,11071,,,,,,,,,,
11072,2018,24,중구,2275632,11072,,,,,,,,,,
11073,2018,24,중구,1765498,11073,,,,,,,,,,
11074,2018,24,중구,2420400,11074,,,,,,,,,,
11075,2018,24,중구,1761028,11075,,,,,,,,,,
11076,2018,24,중구,2256115,11076,,,,,,,,,,
11077,2018,24,중구,2492943,11077,,,,,,,,,,
11078,2018,24,중구,2712294,11078,,,,,,,,,,
11079,2018,24,중구,1420034,11079,,,,,,,,,,
11080,2018,24,중구,2534006,11080,,,,,,,,,,
11081,2018,24,중구,1520458,11081,,,,,,,,,,
11082,2018,24,중구,2256432,11082,,,,,,,,,,
11083,2018,23,종로구,1135020,11083,,,,,,,,,,
11084,2018,23,종로구,69418,11084,,,,,,,,,,
11085,2018,23,종로구,996166,11085,,,,,,,,,,
11086,2018,23,종로구,1543130,11086,,,,,,,,,,
11087,2018,23,종로구,2254435,11087,,,,,,,,,,
11088,2018,23,종로구,1794201,11088,,,,,,,,,,
11089,2018,23,종로구,1710725,11089,,,,,,,,,,
11090,2018,23,종로구,2187746,11090,,,,,,,,,,
11091,2018,23,종로구,2894907,11091,,,,,,,,,,
11092,2018,23,종로구,2311681,11092,,,,,,,,,,
11093,2018,23,종로구,1568109,11093,,,,,,,,,,
11094,2018,23,종로구,1453594,11094,,,,,,,,,,
11095,2018,23,종로구,2304488,11095,,,,,,,,,,
11096,2018,23,종로구,1712931,11096,,,,,,,,,,
11097,2018,23,종로구,1218626,11097,,,,,,,,,,
11098,2018,23,종로구,703726,11098,,,,,,,,,,
11099,2018,23,종로구,2362025,11099,,,,,,,,,,
11100,2018,23,종로구,2401736,11100,,,,,,,,,,
11101,2018,23,종로구,312591,11101,,,,,,,,,,
11102,2018,23,종로구,302279,11102,,,,,,,,,,
11103,2018,23,종로구,713289,11103,,,,,,,,,,
11104,2018,23,종로구,662157,11104,,,,,,,,,,
11105,2018,23,종로구,99228,11105,,,,,,,,,,
11106,2018,23,종로구,1273939,11106,,,,,,,,,,
11107,2018,23,종로구,1865529,11107,,,,,,,,,,
11108,2018,23,종로구,2313881,11108,,,,,,,,,,
11109,2018,23,종로구,567373,11109,,,,,,,,,,
11110,2018,18,송파구,2492070,11110,,,,,,,,,,
11111,2018,2,강동구,2851484,11111,,,,,,,,,,
11112,2018,2,강동구,3370634,11112,,,,,,,,,,
11113,2018,2,강동구,158031,11113,,,,,,,,,,
