표준ID,ARS-ID,정류소명,X좌표,Y좌표,NUMPOINTS
"101000037","2134",서소문,126.9753580928,37.5636451423,"0"
"101000038","2135",시청.서소문청사,126.9749714141,37.5634962458,"0"
"101000039","2137",서울신문사,126.9772704866,37.5683636767,"0"
"101000040","2139",우리은행종로지점,126.9827971458,37.5675222611,"0"
"101000041","2140",롯데백화점,126.9821793435,37.5644712444,"0"
"101000042","2141",해운센터.롯데영프라자,126.9816645405,37.562858715,"0"
"101000043","2142",롯데영프라자,126.9819217706,37.5630081328,"0"
"101000045","2144",신세계앞,126.981632,37.560919,"0"
"101000046","2145",남대문시장.회현역,126.9800425,37.55949853,"0"
"101000047","2146",남대문시장.회현역,126.9783474622,37.5585586534,"0"
"101000048","2147",남산3호터널,126.9828003712,37.5584865568,"0"
"101000049","2148",남산3호터널.서울애니메이션센터,126.982566164,37.5595072006,"0"
"101000050","2149",명동입구,126.985225811,37.5607673404,"0"
"101000051","2150",퇴계로2가.명동역,126.985717,37.56094,"0"
"101000052","2151",퇴계로3가.한옥마을.한국의집,126.9917309772,37.5611334758,"0"
"101000053","2152",퇴계로3가.한옥마을.한국의집,126.992490506,37.5609899926,"0"
"101000054","2153",충무로역2번출구.대한극장앞,126.9948830406,37.5613196823,"0"
"101000055","2154",충무로역8번출구.대한극장앞,126.9965751591,37.5618724932,"0"
"101000056","2155",초동,126.9930225205,37.5633379686,"0"
"101000057","2156",을지로입구.로얄호텔,126.9853753406,37.5659870189,"0"
"101000058","2157",을지로입구.시청입구,126.9811720525,37.5660681335,"0"
"101000059","2158",을지로2가.기업은행본점.서울노동청,126.9865270687,37.5661750187,"0"
"101000060","2159",을지로2가.파인에비뉴,126.9888222236,37.5661216045,"0"
"101000061","2160",을지로3가,126.990379454,37.566313373,"0"
"101000062","2161",을지로3가,126.9913175282,37.5662336334,"0"
"101000063","2162",을지로4가,126.9962218644,37.5666038467,"0"
"101000064","2163",을지로4가.베스트웨스턴국도,126.9968402973,37.5664971393,"0"
"101000065","2164",중구청앞.덕수중학교,126.9982284878,37.5647791137,"0"
"101000066","2165",을지로5가,126.9992630956,37.566755096,"0"
"101000067","2166",을지로5가.중부시장,127.0011069759,37.5667239207,"0"
"101000068","2167",방산시장.훈련원종합체육관,127.0022525478,37.5679533421,"0"
"101000069","2168",을지로5가.훈련원종합체육관,127.0024217692,37.5658168668,"0"
"101000070","2169",을지로6가.국립중앙의료원,127.0064075366,37.5661794747,"0"
"101000071","2170",광희동,127.0072941642,37.5650333972,"0"
"101000072","2171",광희동,127.0075738975,37.565083791,"0"
"101000073","2172",을지로6가.국립중앙의료원,127.0058282626,37.5664064222,"0"
"101000074","2173",동대문역사문화공원,127.0084231234,37.5673199726,"0"
"101000075","2174",동대문역사문화공원,127.0089802242,37.5676255678,"0"
"101000077","2177",충무아트센터.스포츠센터.중부소방서,127.014052208,37.5651584448,"0"
"101000078","2178",충무아트센터.스포츠센터.중부소방서,127.0147221363,37.5651214487,"0"
"101000079","2179",성동공업고등학교(무궁화회관),127.0158931315,37.5683563106,"0"
"101000080","2180",성동공업고등학교앞,127.0160142109,37.5686877388,"0"
"101000081","2181",신당역.중앙시장앞,127.0187449671,37.565685175,"0"
"101000082","2182",신당역.중앙시장앞,127.0194761669,37.565586108,"0"
"101000083","2183",성동고등학교,127.0220406536,37.5655113169,"0"
"101000084","2184",성동고등학교,127.022580146,37.5652869505,"0"
"101000085","2187",신당동떡볶이타운.중구여성플라자,127.0151420099,37.5627493254,"0"
"101000086","2188",신당동떡볶이타운.중구여성플라자,127.0150782762,37.5623511487,"0"
"101000087","2189",신당동.청구역,127.0131006907,37.5589914351,"0"
"101000088","2190",신당동.청구역,127.0130812274,37.5592387162,"0"
"101000089","2191",약수역2번출구.가온도서관,127.0111792179,37.5559696134,"0"
"101000090","2192",약수역3번출구.약수하이츠,127.0112499701,37.5557946633,"0"
"101000091","2193",약수역4번출구.금호터널입구,127.0124235746,37.5527659647,"0"
"101000092","2194",약수역5번출구.금호터널입구,127.012011171,37.5530112551,"0"
"101000093","2195",약수역8번출구.신당사회복지관,127.0099898954,37.5538519602,"0"
"101000094","2196",약수역7번출구.약수동주민센터,127.0092200691,37.5529354062,"0"
"101000095","2197",송도병원앞,127.0076564559,37.5502725934,"0"
"101000096","2198",송도병원앞,127.0075033886,37.5502186774,"0"
"101000294","2199",약수역1번출구,127.0096019742,37.5563730398,"0"
"101000097","2201",장충체육관앞,127.0077111604,37.5584027241,"0"
"101000098","2202",장충체육관앞,127.0079019871,37.5580811524,"0"
"101000099","2203",장충동.동국대입구,127.0058093741,37.560647216,"0"
"101000100","2204",장충동.동국대입구,127.0056676676,37.560656267,"0"
"101000101","2205",퇴계로6가,127.0038945728,37.5634188439,"0"
"101000102","2206",퇴계로6가,127.0032991424,37.5634318233,"0"
"101000103","2207",퇴계로5가.제일병원,126.9999300049,37.5624801112,"0"
"101000104","2208",퇴계로5가,126.9999100507,37.5626292589,"0"
"101000105","2209",국립극장.반얀트리호텔,127.000734,37.551223,"0"
"101000106","2210",국립극장.반얀트리호텔,127.0010413652,37.5516156456,"0"
"101000107","2211",청구역,127.0146421029,37.5599362984,"0"
"101000108","2212",청구역,127.0142652073,37.5600057837,"0"
"101000109","2213",동화동,127.0183294344,37.5599151921,"0"
"101000110","2214",동화동,127.0182878175,37.5598545996,"0"
"101000111","2215",백범광장,126.9801102008,37.5556147024,"0"
"101000113","2218",남대문경찰서,126.9736347966,37.5538191493,"0"
"101000114","2219",남대문시장앞.이회영활동터,126.9762193,37.56037765,"0"
"101000115","2220",남산케이블카.남산산책로입구,126.9838858506,37.5552850097,"0"
"101000116","2221",숭의여대,126.9874059964,37.5586203825,"0"
"101000117","2222",동대입구역.장충동,127.0054329618,37.5581192384,"0"
"101000295","2223",약수역10번출구,127.009200988,37.5563680878,"0"
"101000119","2224",청계1가.광교,126.9836588588,37.5685867817,"0"
"101000120","2225",청계2가.삼일교,126.9885301722,37.5680000008,"0"
"101000121","2226",청계4가.배오개다리,126.9971440802,37.5686776061,"0"
"101000122","2227",청계5가.방산시장,127.0006385759,37.5692504249,"0"
"101000123","2228",청계6가.평화시장,127.0044818377,37.5694979957,"0"
"101000124","2229",청계7가.동평화.청평화시장,127.0138487782,37.5696262824,"0"
"101000125","2230",청계8가.영도교,127.0187470319,37.5707469945,"0"
"101000128","2233",신한은행본점,126.9757104301,37.5611650717,"0"
"101000130","2235",동대문역사문화공원,127.0091615143,37.5655208771,"0"
"101000131","2236",버티고개,127.0060181934,37.5478404399,"0"
"101000132","2237",버티고개,127.0057824106,37.5476959596,"0"
"101000135","2240",청계3가.세운교,126.993785482,37.5683611799,"0"
"101000136","2241",청계6가.오간수교,127.0090249711,37.5696086782,"0"
"101000137","2242",충무로역.매일경제,126.9932423252,37.5616791764,"0"
"101000141","2246",을지로입구역.광교,126.9826165989,37.567554377,"0"
"101000147","2252",신당파인힐하나유보라,127.0263048633,37.5649352038,"0"
"101000148","2253",명동국민은행앞,126.9823844065,37.5645388334,"0"
"101000149","2254",남산북측순환로입구,126.998808215,37.5506954106,"0"
"101000150","2255",신당동삼성아파트,127.0188187492,37.5585430279,"0"
"101000151","2256",신당동대우푸르지오,127.0188856167,37.5584568468,"0"
"101000152","2257",황학동주민센터,127.0235249435,37.566859199,"0"
"101000153","2258",신당초등학교앞,127.0239587884,37.56453352,"0"
"101000154","2259",금호베스트빌.래미안하이베르,127.0241113943,37.561552455,"0"
"101000155","2260",금호베스트빌.래미안하이베르,127.024247379,37.5622285561,"0"
"101000156","2261",신당초등학교,127.0241889617,37.5642873288,"0"
"101000157","2262",서대문경찰서.농협은행.유관순활동터,126.9673852229,37.5652259249,"0"
"101000160","2269",교육연구정보원,126.980237787,37.5545553981,"0"
"101000163","2272",방산종합시장,127.0020488136,37.5678111328,"0"
"101000164","2273",황학동롯데캐슬,127.0221630322,37.5717079986,"0"
"101000165","2274",광희문.광희동사거리,127.0086314095,37.5644774282,"0"
"101000166","2275",광희문.광희동사거리,127.0094021679,37.5644650619,"0"
"101000168","2277",황학동롯데캐슬,127.0233571961,37.5709472977,"0"
"101000254","2278",한국은행.신세계앞,126.9793091096,37.561342399,"0"
"101000258","2279",서울기동대.광희초등학교,127.0145779367,37.5679626705,"0"
"101000261","2280",동대문디자인플라자,127.0120086816,37.5678614549,"0"
"101000262","2281",서대문역사거리.농협중앙회,126.9687628909,37.5678204095,"0"
"101000263","2282",서울스퀘어앞,126.9727847001,37.5553184951,"0"
"101000264","2283",북창동.남대문시장,126.9769400853,37.5608066865,"0"
"101000266","2284",힐튼호텔,126.9766529719,37.5562038643,"0"
"101000265","2285",힐튼호텔,126.9766122299,37.5566056006,"0"
"101000290","2286",시청앞.덕수궁,126.9770031031,37.5662159552,"0"
"101000292","2287",남대문세무서.국가인권위원회,126.9876801936,37.5650798393,"0"
"101000293","2288",장충문화체육센터.권기옥활동터,127.0027220126,37.5601814056,"0"
"101000328","2289",남산1호터널,126.9922686083,37.5574199849,"0"
"101900010","2501",약수역.3.6호선,127.0123678484,37.5526461062,"0"
"101900009","2502",조선일보,126.9768839612,37.5688495917,"0"
"101900011","2503",시청역,126.9770214106,37.5656400098,"0"
"101900008","2504",삼성본관앞,126.9762180004,37.5624597517,"0"
"101900012","2505",서울역,126.9715278744,37.558239227,"0"
"101900007","2506",숭례문앞,126.9765231765,37.5627020445,"0"
"101900006","2507",프레스센터,126.9772622578,37.5673575582,"0"
"101900005","2510",신당역하나은행,127.0216023186,37.5654649096,"0"
"101900004","2513",염천교,126.9711213693,37.5598048073,"0"
"101900017","2514",중림동입구.서소문성지역사박물관,126.9692025327,37.5584769863,"0"
"101900013","2515",서울역서부,126.969187439,37.5564710983,"0"
"101900003","2516",한국경제신문사,126.9678306513,37.5608962474,"0"
"101900002","2517",신금호파크자이아파트후문,127.0172210355,37.5553287197,"0"
"101900001","2518",응봉근린공원.금호산,127.0170284207,37.553781953,"0"
"101900023","2519",서울방송고등학교.남산타운아파트,127.0124077211,37.549584558,"0"
"101900022","2520",서울방송고등학교.남산타운아파트,127.0124032375,37.5495146584,"0"
"101900021","2521",중구청소년수련관.남산타운2상가,127.0124253997,37.5516543692,"0"
"101900020","2522",중구청소년수련관.남산타운2상가,127.0122639153,37.5517514637,"0"
"101900019","2523",약수시장.초록마을앞,127.0107281343,37.5515740477,"0"
"101900018","2524",약수지구대,127.0121564708,37.5526433008,"0"
"101000301","2641",시청광장,126.9786405564,37.5652361505,"0"
"101000250","2685",서울역,126.9715525353,37.5581581951,"0"
"101000269","2694",서울역,126.9718190743,37.5579730816,"0"
"101000316","2901",광화문,126.9768787042,37.5689438546,"0"
"101000317","2902",덕수궁,126.9770150907,37.565562981,"0"
"101000318","2903",남대문시장,126.9755942299,37.5608734661,"0"
"101000319","2904",명동,126.9856122591,37.5608008648,"0"
"101000320","2905",남산골한옥마을,126.9924381409,37.5609910291,"0"
"101000321","2906",앰버서더호텔,127.002697826,37.5604673544,"0"
"101000322","2907",신라호텔,127.0055118943,37.5582767888,"0"
"101000324","2908",동대문디자인플라자.동대문시장,127.0084314526,37.5669229028,"0"
"101000325","2909",서울애니메이션센터,126.9872913531,37.5585088732,"0"
"101000326","2919",남산케이블카,126.9836407189,37.5550987486,"0"
"101000308","2920",동대문디자인프라자,127.0091027481,37.5677765825,"0"
"101000309","2921",방산.중부시장,126.9994492519,37.566763934,"0"
"101000310","2922",을지로3가,126.9923356894,37.5664150716,"0"
"101000311","2923",을지로입구,126.9810020755,37.5660668501,"0"
"101000312","2925",명동입구,126.9822880993,37.5642018505,"0"
"101000314","2926",신당동중앙시장,127.019418724,37.565701536,"0"
"101000315","2927",남산오르미,126.983101574,37.5581862069,"0"
"102000001","3001",한강대교북단.LG유플러스,126.9631731011,37.5241009704,"0"
"102000002","3002",한강대교북단.LG유플러스,126.9631384285,37.5243338388,"0"
"102000003","3003",신용산역,126.9661443758,37.5272804289,"0"
"102000004","3004",신용산역,126.9666335,37.52793675,"0"
"102000005","3005",KT용산지사,126.9701706148,37.5315345859,"0"
"102000006","3006",KT용산지사,126.9704504046,37.5321195468,"0"
"102000007","3007",삼각지역,126.9739350361,37.5353188444,"0"
"102000008","3008",삼각지역,126.9740800298,37.5359959041,"0"
"102000009","3009",숙대입구역,126.9725584823,37.5432991184,"0"
"102000010","3010",숙대입구역,126.9722180094,37.5437536535,"0"
"102000011","3011",갈월동,126.9721833581,37.5509825934,"0"
"102000012","3012",갈월동,126.9716892138,37.5495341989,"0"
"102000018","3110",남영역,126.9719241389,37.5420204904,"0"
"102000019","3111",남영역,126.9716413367,37.5418621142,"0"
"102000026","3119",신용산역3번출구,126.9673239186,37.528756979,"0"
"102000029","3122",한강대교북단,126.964005685,37.5252500866,"0"
"102000030","3124",서계동,126.9692315916,37.552454129,"0"
"102000031","3125",서계동,126.9692934003,37.5516811252,"0"
"102000032","3126",청파동,126.9700368691,37.5488049673,"0"
"102000033","3127",청파시장,126.9699140463,37.5486827074,"0"
"102000034","3128",숙대입구역.청파동주민센터,126.970568404,37.545355161,"0"
"102000035","3129",숙대입구역.청파동주민센터,126.9704154585,37.5454324016,"0"
"102000036","3130",남영역,126.9708519275,37.5408688215,"0"
"102000037","3131",남영역,126.9707134311,37.5405700494,"0"
"102000038","3132",용산전자상가17동,126.9660303749,37.533761812,"0"
"102000039","3133",용산전자상가19동,126.9654657277,37.5335856251,"0"
"102000040","3134",용산전자상가10동,126.9619674523,37.5332514007,"0"
"102000041","3135",용산전자상가12동,126.9622314582,37.5331534918,"0"
"102000042","3136",용산전자상가.전자랜드,126.9585131327,37.5329333263,"0"
"102000043","3137",용산전자상가.전자랜드,126.9582512575,37.5330031498,"0"
"102000044","3138",원효대교북단,126.9559096863,37.5320226591,"0"
"102000045","3139",용산경찰서,126.9691782289,37.5405092844,"0"
