field_1,code,cafe_nm,gu_code,gu,dong_cd,dong,gibun,road,lng,lat,year,NUMPOINTS,HubName,HubDist,cafe_cd,star,coffee,paul,mega,paik,com,high,low,total
780,12579030,커피빈,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 44-2,서울특별시 송파구 위례성대로,127.1127514,37.51692071,2019,1,몽촌토성역,174.9599216,1,16,11,0,0,2,0,27,2,29
781,12553985,커피빈,11305,강북구,1130510300,수유동,서울특별시 강북구 수유동 191-70,서울특별시 강북구 한천로139길,127.0257085,37.63910102,2019,6,수유역,664.7181117,1,3,3,0,6,2,0,6,8,14
782,12491626,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 822-5,서울특별시 강남구 테헤란로,127.0292638,37.49887371,2019,2,동오역,557.9182062,1,71,59,3,3,9,0,134,12,146
783,15994470,커피빈,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 206-11,서울특별시 송파구 양재대로71길,127.1257809,37.50934084,2019,2,방이역,148.5127836,1,16,11,0,0,2,0,27,2,29
784,16203378,커피빈,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 303,서울특별시 송파구 도곡로64길,127.0788577,37.50514574,2019,1,종합운동장역,774.3377095,1,9,9,3,1,4,0,21,5,26
785,16183887,커피빈,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 150,서울특별시 송파구 중대로,127.1188873,37.49052953,2019,2,가락시장역,271.2524849,1,15,13,0,7,2,4,28,13,41
786,16183360,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 904-19,서울특별시 강남구 역삼로77길,127.0562645,37.50295804,2019,2,한티역,586.8384277,1,39,48,3,6,6,2,90,14,104
787,28510156,커피빈,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 425,서울특별시 강남구 논현로,127.0432328,37.48187659,2019,3,매봉역,645.8076189,1,9,11,0,0,0,2,21,2,23
788,22646116,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 705-19,서울특별시 강남구 테헤란로,127.0482229,37.50474969,2020,2,선릉역,180.7279108,1,71,59,3,3,9,0,134,12,146
789,20027174,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 826-28,서울특별시 강남구 테헤란로4길,127.0300745,37.4965196,2020,0,강남역,465.09777,1,71,59,3,3,9,0,134,12,146
790,20017448,커피빈,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 118-17,서울특별시 강남구 압구정로,127.0472158,37.52524956,2020,0,강남구청역,781.1284626,1,21,15,9,0,2,0,45,2,47
791,20023467,커피빈,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 76,서울특별시 강남구 삼성로,127.0500215,37.51990189,2020,2,강남구청역,309.2282266,1,21,15,9,0,2,0,45,2,47
792,20486773,커피빈,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 142-43,서울특별시 강남구 테헤란로,127.0521674,37.50586267,2020,1,선릉역,453.4836263,1,41,19,12,0,3,1,72,4,76
793,20010357,커피빈,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 92-12,서울특별시 강남구 도산대로67길,127.0444085,37.52448802,2020,3,압구정로데오역,616.0859648,1,21,15,9,0,2,0,45,2,47
794,20016170,커피빈,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 1141,서울특별시 서초구 신반포로,126.9872107,37.50173741,2020,1,구반포역,90.14208828,1,21,10,5,0,8,0,38,8,46
795,20687168,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 735-32,서울특별시 강남구 테헤란로20길,127.0341242,37.49907574,2020,1,동오역,128.7034635,1,71,59,3,3,9,0,134,12,146
796,16203378,커피빈,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 303,서울특별시 송파구 도곡로64길,127.0788577,37.50514574,2020,1,종합운동장역,774.3377095,1,9,9,3,1,4,0,21,5,26
797,20497137,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 705-1,서울특별시 강남구 테헤란로,127.0472097,37.5043811,2020,0,선릉역,172.5824539,1,71,59,3,3,9,0,134,12,146
798,25933914,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 580-5,서울특별시 강남구 논현로175길,127.0279007,37.52636264,2020,3,압구정역,315.2641411,1,22,22,7,2,6,1,51,9,60
799,23191870,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 646-18,서울특별시 강남구 테헤란로,127.0348844,37.50064078,2020,1,동오역,158.7376975,1,71,59,3,3,9,0,134,12,146
800,20385889,커피빈,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 242-9,서울특별시 송파구 석촌호수로,127.0900046,37.50743072,2020,4,잠실새내역,462.3453849,1,9,9,3,1,4,0,21,5,26
801,8972360,커피빈,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 88,서울특별시 강남구 선릉로158길,127.0408215,37.52542307,2020,1,압구정로데오역,447.9204804,1,21,15,9,0,2,0,45,2,47
802,20017083,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1365-9,서울특별시 서초구 남부순환로,127.0313147,37.48455474,2020,5,양재역,185.2025951,1,52,62,14,5,6,1,128,14,142
803,20594675,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1685-8,서울특별시 서초구 서초중앙로24길,127.0163934,37.49544236,2020,3,교대역,106.6104463,1,52,62,14,5,6,1,128,14,142
804,12229526,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1553-3,서울특별시 서초구 서초대로,127.0092578,37.49199476,2020,2,서초역,163.1849854,1,52,62,14,5,6,1,128,14,142
805,25992546,커피빈,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 159-1,서울특별시 강남구 영동대로,127.0610126,37.51034849,2020,2,봉은사역,529.8206417,1,41,19,12,0,3,1,72,4,76
806,20027749,커피빈,11350,노원구,1135010600,중계동,서울특별시 노원구 중계동 359-11,서울특별시 노원구 한글비석로,127.076456,37.65120464,2020,5,상계역,1123.719308,1,3,3,0,6,2,0,6,8,14
807,20611988,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 663-24,서울특별시 강남구 선릉로157길,127.0389913,37.52611101,2020,1,압구정로데오역,421.007889,1,22,22,7,2,6,1,51,9,60
808,20027234,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 653,서울특별시 강남구 남부순환로,127.057935,37.49241999,2020,1,도곡역,326.3112962,1,39,48,3,6,6,2,90,14,104
809,20027501,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 650-9,서울특별시 강남구 논현로,127.0349403,37.50684049,2020,4,언주역,159.9730775,1,71,59,3,3,9,0,134,12,146
810,20027192,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 893,서울특별시 강남구 삼성로85길,127.0561648,37.50458815,2020,0,한티역,721.5605197,1,39,48,3,6,6,2,90,14,104
811,12228541,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 718-20,서울특별시 강남구 테헤란로34길,127.0398667,37.50105081,2020,2,역삼역,67.8641993,1,71,59,3,3,9,0,134,12,146
812,20390997,커피빈,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 418,서울특별시 강남구 논현로38길,127.0450402,37.48556754,2020,7,매봉역,216.0298603,1,9,11,0,0,0,2,21,2,23
813,20382185,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 231-9,서울특별시 강남구 언주로,127.036665,37.50993618,2020,2,언주역,471.5870431,1,32,25,8,1,2,1,65,4,69
814,12425938,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1328-7,서울특별시 서초구 강남대로,127.0283372,37.49531593,2020,8,강남역,389.7972396,1,52,62,14,5,6,1,128,14,142
815,20608022,커피빈,11680,강남구,1168011500,수서동,서울특별시 강남구 수서동 724,서울특별시 강남구 광평로,127.1030943,37.48731104,2020,6,수서역,245.7309654,1,3,7,0,0,2,0,10,4,14
816,12433922,커피빈,11650,서초구,1165010600,잠원동,서울특별시 서초구 잠원동 40-4,서울특별시 서초구 신반포로47길,127.0194363,37.51094776,2020,2,잠원역,717.9580986,1,23,4,3,2,0,0,30,2,32
817,12425775,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1451-81,서울특별시 서초구 반포대로,127.0131653,37.4812148,2020,4,남부터미널역,633.6534059,1,52,62,14,5,6,1,128,14,142
818,20024243,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 101-24,서울특별시 강남구 선릉로,127.039458,37.52147439,2020,2,압구정로데오역,898.781633,1,32,25,8,1,2,1,65,4,69
819,19911397,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 696-42,서울특별시 강남구 선릉로93길,127.0478832,37.50567504,2020,2,선릉역,286.1475114,1,71,59,3,3,9,0,134,12,146
820,25745854,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1320-10,서울특별시 서초구 서초대로74길,127.0268953,37.49662862,2020,7,강남역,581.9892337,1,52,62,14,5,6,1,128,14,142
821,15994470,커피빈,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 206-11,서울특별시 송파구 양재대로71길,127.1257809,37.50934084,2020,2,방이역,148.5127836,1,16,11,0,0,2,0,27,2,29
822,11793480,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 895-1,서울특별시 강남구 삼성로85길,127.0542693,37.50422158,2020,0,한티역,605.1372381,1,39,48,3,6,6,2,90,14,104
823,25610496,커피빈,11680,강남구,1168011500,수서동,서울특별시 강남구 수서동 724,서울특별시 강남구 광평로,127.1030943,37.48731104,2020,6,수서역,245.7309654,1,3,7,0,0,2,0,10,4,14
824,16749819,커피빈,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 51-7,서울특별시 서초구 서초중앙로,127.0118058,37.5003058,2020,4,사평역,488.7239663,1,21,10,5,0,8,0,38,8,46
825,25782820,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1602-5,서울특별시 서초구 서초중앙로,127.0155622,37.48553283,2020,4,남부터미널역,125.0875735,1,52,62,14,5,6,1,128,14,142
826,25740575,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 826-14,서울특별시 강남구 강남대로,127.0297769,37.49504844,2020,7,강남역,309.7248843,1,71,59,3,3,9,0,134,12,146
827,16728129,커피빈,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 731-5,서울특별시 노원구 동일로,127.0601608,37.6538241,2020,3,노원역,67.69857529,1,13,4,0,13,4,2,17,19,36
828,16728641,커피빈,11710,송파구,1171010700,가락동,서울특별시 송파구 가락동 479,서울특별시 송파구 송파대로,127.1025188,37.49760579,2020,0,석촌고분역,791.9976025,1,13,1,0,4,4,2,14,10,24
829,20025444,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 599,서울특별시 강남구 논현로,127.0287117,37.52402658,2020,2,압구정역,63.80068921,1,22,22,7,2,6,1,51,9,60
830,20696225,커피빈,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 909-8,서울특별시 서초구 효령로,126.9969256,37.48145648,2020,9,방배역,20.71199929,1,31,10,1,2,2,0,42,4,46
831,20093809,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 889-74,서울특별시 강남구 선릉로86길,127.0505138,37.50336248,2020,3,선릉역,192.2445222,1,39,48,3,6,6,2,90,14,104
832,25873274,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1307-18,서울특별시 서초구 강남대로65길,127.0253102,37.5002468,2020,9,신논현역,927.6350554,1,52,62,14,5,6,1,128,14,142
833,25769287,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 507-1,서울특별시 강남구 남부순환로,127.0623075,37.49363516,2020,4,대치역,129.4828731,1,39,48,3,6,6,2,90,14,104
834,23201658,커피빈,11680,강남구,1168011000,압구정동,서울특별시 강남구 압구정동 442,서울특별시 강남구 압구정로29길,127.0269816,37.53179742,2020,0,압구정역,923.8794372,1,0,3,0,0,0,0,3,0,3
835,23415742,커피빈,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 425,서울특별시 강남구 논현로,127.0432328,37.48187659,2020,3,매봉역,645.8076189,1,9,11,0,0,0,2,21,2,23
836,12491626,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 822-5,서울특별시 강남구 테헤란로,127.0292638,37.49887371,2020,2,동오역,557.9182062,1,71,59,3,3,9,0,134,12,146
837,11926876,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1307-18,서울특별시 서초구 강남대로65길,127.0253102,37.5002468,2020,9,신논현역,927.6350554,1,52,62,14,5,6,1,128,14,142
838,11921205,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 826-28,서울특별시 강남구 테헤란로4길,127.0300745,37.4965196,2020,0,강남역,465.09777,1,71,59,3,3,9,0,134,12,146
839,12579030,커피빈,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 44-2,서울특별시 송파구 위례성대로,127.1127514,37.51692071,2020,1,몽촌토성역,174.9599216,1,16,11,0,0,2,0,27,2,29
840,12553985,커피빈,11305,강북구,1130510300,수유동,서울특별시 강북구 수유동 191-70,서울특별시 강북구 한천로139길,127.0257085,37.63910102,2020,6,수유역,664.7181117,1,3,3,0,6,2,0,6,8,14
841,11921207,커피빈,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 761-6,서울특별시 서초구 방배중앙로,126.9855167,37.49570384,2020,2,구반포역,662.5087183,1,31,10,1,2,2,0,42,4,46
842,12582976,커피빈,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 634,서울특별시 송파구 충민로,127.124941,37.47760822,2020,1,장지역,149.0061895,1,15,13,0,7,2,4,28,13,41
843,12597914,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 201-5,서울특별시 강남구 강남대로112길,127.0260336,37.50550591,2020,2,신논현역,545.4666814,1,32,25,8,1,2,1,65,4,69
844,25226698,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1361-1,서울특별시 서초구 강남대로,127.0323214,37.48715803,2020,5,양재역,279.7580209,1,52,62,14,5,6,1,128,14,142
845,25627454,커피빈,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 108-12,서울특별시 강남구 봉은사로103길,127.0617574,37.51500386,2020,2,봉은사역,134.7472151,1,41,19,12,0,3,1,72,4,76
846,20384590,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1338-11,서울특별시 서초구 강남대로51길,127.0302441,37.49127685,2020,5,강남역,127.3967287,1,52,62,14,5,6,1,128,14,142
847,20379539,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 4-2,서울특별시 강남구 도산대로,127.0223894,37.51695522,2020,2,신사역,436.4451131,1,32,25,8,1,2,1,65,4,69
848,20389890,커피빈,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 158-10,서울특별시 강남구 테헤란로87길,127.0583295,37.50873226,2020,0,봉은사역,799.66785,1,41,19,12,0,3,1,72,4,76
849,11861382,커피빈,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 157,서울특별시 강남구 삼성로,127.056219,37.50836401,2020,3,중앙역,771.6854026,1,41,19,12,0,3,1,72,4,76
850,11934149,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 994-5,서울특별시 강남구 영동대로,127.0676206,37.49925476,2020,1,학여울역,465.2756695,1,39,48,3,6,6,2,90,14,104
851,16964697,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 278-22,서울특별시 강남구 봉은사로,127.0429609,37.51027569,2020,3,선정릉역,149.1024155,1,32,25,8,1,2,1,65,4,69
852,20027162,커피빈,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 45-4,서울특별시 강남구 학동로,127.0466127,37.51841471,2020,2,강남구청역,59.92828735,1,21,15,9,0,2,0,45,2,47
853,17029560,커피빈,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7-29,서울특별시 송파구 올림픽로35길,127.1012058,37.51657211,2020,2,잠실역,287.9881913,1,13,4,0,0,6,4,17,11,28
854,20283656,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 707-2,서울특별시 강남구 테헤란로,127.0450339,37.50293085,2020,2,선릉역,294.9016782,1,71,59,3,3,9,0,134,12,146
