상가업소번호,지점명,시군구명,도로명주소,경도,위도
20825451,신림사거리점,관악구,서울특별시 관악구 남부순환로 1619,126.9304873,37.48463112
20807383,보라매대교점,관악구,서울특별시 관악구 보라매로3길 23,126.9255222,37.49103758
17163312,굽은다리역점,강동구,서울특별시 강동구 양재대로 1568,127.143206,37.54541174
19993461,고대안암병원점,성북구,서울특별시 성북구 안암로 145,127.0317018,37.58848499
20023633,삼성점,강남구,서울특별시 강남구 테헤란로 443,127.0555809,37.50694425
12097370,중앙대점,동작구,서울특별시 동작구 흑석로 75-1,126.9581289,37.50693583
12478338,송파방이DT점,송파구,서울특별시 송파구 오금로 241,127.1205658,37.50650884
20600882,잠실역점,송파구,,,
23288567,내방역점,서초구,서울특별시 서초구 방배로 184,126.9924576,37.49001452
20748026,이태원거리점,용산구,서울특별시 용산구 이태원로 213,126.9975778,37.53501151
23498613,도곡역점,강남구,서울특별시 강남구 남부순환로 2909,127.0573953,37.4921724
