,cafe_nm,gu_cd,gu_x,dong_cd,dong,gibun,road_x,lng,lat,year,bus_cnt,HubName,HubDist,cafe_cd,pop,pop_avg,gu_num,gu,apt_name,size,trade_year,month,day,trade,floor,byear,sizetrade,average_sizetrade
1143,폴바셋양재점,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1361-10,서울특별시 서초구 강남대로,127.0326118,37.48656571,2019,3,양재역,209.2178232,1,4729947,3663215,1,서초구,N-Suite(1513-2),114,201905,5,10,93000,4,2004,815.7894737,1430.183586
1144,폴바셋,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 107,서울특별시 강남구 영동대로,127.0606881,37.51458087,2019,3,봉은사역,227.9088597,1,6203246,3519992,1,강남구,LG선릉에클라트(A),36,201907,7,5,33000,6,2003,916.6666667,2009.326252
1145,폴바셋서울세관사거리점,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 115-13,서울특별시 강남구 언주로,127.0357298,37.51581243,2019,4,학동역,388.457989,1,4821883,4358954,1,강남구,e-편한세상,84,201911,11,5,103700,3,2005,1234.52381,1352.569954
1146,폴바셋역삼점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 736-17,서울특별시 강남구 테헤란로20길,127.03453,37.49917817,2019,2,동오역,91.33480295,1,6853022,5222073,1,강남구,(633-22)로얄팰리스,137,201907,7,22,108500,2,2003,791.9708029,1889.298801
1147,폴바셋,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 158-16,서울특별시 강남구 테헤란로,127.0581945,37.50777607,2019,2,봉은사역,896.4581366,1,6203246,3519992,1,강남구,LG선릉에클라트(A),36,201907,7,5,33000,6,2003,916.6666667,2009.326252
1148,폴바셋,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1715-9,서울특별시 서초구 서초대로,127.0130005,37.4937471,2019,3,교대역,407.6410104,1,4729947,3663215,1,서초구,N-Suite(1513-2),114,201905,5,10,93000,4,2004,815.7894737,1430.183586
1149,폴바셋,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1327-2,서울특별시 서초구 서초대로78길,127.0275281,37.49579585,2019,6,강남역,474.3207611,1,4729947,3663215,1,서초구,N-Suite(1513-2),114,201905,5,10,93000,4,2004,815.7894737,1430.183586
1150,폴바셋청담역점,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 76-2,서울특별시 강남구 삼성로,127.0501391,37.51955142,2019,3,강남구청역,296.2444148,1,3978718,3847604,1,강남구,골든아트빌,178,201911,11,13,151000,8,2000,848.3146067,1912.007224
1151,폴바셋압구정2호점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 615-4,서울특별시 강남구 압구정로36길,127.0313083,37.52794045,2019,2,압구정역,554.9130621,1,3729212,3658522,1,강남구,Ruden House,84,201904,4,24,75000,7,2007,892.8571429,1211.551705
1152,폴바셋청담점,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 99-5,서울특별시 강남구 도산대로75길,127.0457958,37.52570664,2019,2,압구정로데오역,576.387698,1,3978718,3847604,1,강남구,골든아트빌,178,201911,11,13,151000,8,2000,848.3146067,1912.007224
1153,폴바셋,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.0023932,37.50393001,2019,3,고속터미널역,243.5394872,1,5601795,3807265,1,서초구,그린피아,81,201911,11,2,59000,5,2003,728.3950617,2525.146243
1154,폴바셋뉴코아강남점,11650,서초구,1165010600,잠원동,서울특별시 서초구 잠원동 70-1,서울특별시 서초구 잠원로,127.006958,37.51024881,2019,4,반포역,482.2761921,1,4463550,4516311,1,서초구,강변,66,201906,6,18,128800,1,1987,1951.515152,2195.161706
1155,폴바셋롯데강남점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 937,서울특별시 강남구 도곡로,127.0532526,37.49695993,2019,3,한티역,289.224165,1,4224242,5485301,1,강남구,개포우성1,127,201903,3,8,263000,9,1983,2070.866142,2243.137717
1156,폴바셋롯데마트,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1498-5,서울특별시 서초구 서초대로38길,127.0051933,37.49065408,2019,1,서초역,334.334618,1,4729947,3663215,1,서초구,N-Suite(1513-2),114,201905,5,10,93000,4,2004,815.7894737,1430.183586
1157,폴바셋,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1317-23,서울특별시 서초구 서초대로,127.0259036,37.49809817,2019,5,강남역,766.0452352,1,4729947,3663215,1,서초구,N-Suite(1513-2),114,201905,5,10,93000,4,2004,815.7894737,1430.183586
1158,폴바셋,11680,강남구,1168011400,일원동,서울특별시 강남구 일원동 717,서울특별시 강남구 일원로,127.0844309,37.48406823,2019,3,일원역,7.668902205,1,3715517,3873882,1,강남구,가람,84,201902,2,16,146000,4,1993,1738.095238,1845.202396
1159,폴바셋,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 52-1,서울특별시 서초구 고무래로,127.0112248,37.50233732,2019,4,사평역,324.9633422,1,5601795,3807265,1,서초구,그린피아,81,201911,11,2,59000,5,2003,728.3950617,2525.146243
1160,PaulBassett,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 736-17,서울특별시 강남구 테헤란로20길,127.03453,37.49917817,2019,2,동오역,91.33480295,1,6853022,5222073,1,강남구,(633-22)로얄팰리스,137,201907,7,22,108500,2,2003,791.9708029,1889.298801
1161,폴바셋코엑스몰점,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 159,서울특별시 강남구 영동대로,127.0591391,37.51182033,2020,0,봉은사역,489.8535662,1,6023917,3461443,1,강남구,LG선릉에클라트(A),36,202002,2,5,40500,4,2003,1125,1859.013645
1162,폴바셋,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 158-16,서울특별시 강남구 테헤란로,127.0581945,37.50777607,2020,2,봉은사역,896.4581366,1,6023917,3461443,1,강남구,LG선릉에클라트(A),36,202002,2,5,40500,4,2003,1125,1859.013645
1163,폴바셋서울세관사거리점,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 115-13,서울특별시 강남구 언주로,127.0357298,37.51581243,2020,4,학동역,388.457989,1,4204012,4429965,1,강남구,e-편한세상,129,202006,6,24,140000,4,2005,1085.271318,1554.149738
1164,폴바셋압구정2호점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 615-4,서울특별시 강남구 압구정로36길,127.0313083,37.52794045,2020,2,압구정역,554.9130621,1,3199302,3608339,1,강남구,Ruden House,73,202001,1,9,39000,-1,2007,534.2465753,1310.66642
1165,폴바셋,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1715-9,서울특별시 서초구 서초대로,127.0130005,37.4937471,2020,3,교대역,407.6410104,1,4100128,3440839,1,서초구,N-Suite 102동(1511-3),120,202006,6,29,120000,3,2004,1000,1551.448845
1166,폴바셋,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.0023932,37.50393001,2020,3,고속터미널역,243.5394872,1,5198665,3900813,1,서초구,APELBAUM,180,202010,10,17,192000,3,2005,1066.666667,2736.054963
1167,폴바셋청담점,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 99-5,서울특별시 강남구 도산대로75길,127.0457958,37.52570664,2020,2,압구정로데오역,576.387698,1,3909208,4092532,1,강남구,강변상지리츠빌,171,202010,10,26,307000,11,2001,1795.321637,1987.420771
1168,폴바셋강남구청역점,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 41-2,서울특별시 강남구 학동로,127.0416233,37.51758141,2020,4,강남구청역,501.5125885,1,3909208,4092532,1,강남구,강변상지리츠빌,171,202010,10,26,307000,11,2001,1795.321637,1987.420771
1169,폴바셋뉴코아강남점,11650,서초구,1165010600,잠원동,서울특별시 서초구 잠원동 70-1,서울특별시 서초구 잠원로,127.006958,37.51024881,2020,4,반포역,482.2761921,1,4282863,4419595,1,서초구,강변,84,202005,5,6,154000,2,1987,1833.333333,2557.576967
1170,폴바셋롯데강남점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 937,서울특별시 강남구 도곡로,127.0532526,37.49695993,2020,3,한티역,289.224165,1,4175568,5611518,1,강남구,개포우성1,127,202004,4,24,295000,13,1983,2322.834646,2340.773948
1171,폴바셋서울세관사거리,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 115-13,서울특별시 강남구 언주로,127.0357298,37.51581243,2020,4,학동역,388.457989,1,4204012,4429965,1,강남구,e-편한세상,129,202006,6,24,140000,4,2005,1085.271318,1554.149738
1172,폴바셋,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 636-4,서울특별시 강남구 언주로,127.0339059,37.52742109,2020,1,압구정역,654.8850123,1,3199302,3608339,1,강남구,Ruden House,73,202001,1,9,39000,-1,2007,534.2465753,1310.66642
1173,폴바셋,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 924-20,서울특별시 서초구 방배로,126.9961099,37.48326969,2020,3,방배역,234.3584601,1,4417652,4141028,1,서초구,SK리더스뷰(파스텔시티),84,202007,7,25,129000,9,2006,1535.714286,1473.273078
1174,폴바셋,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1317-23,서울특별시 서초구 서초대로,127.0259036,37.49809817,2020,5,강남역,766.0452352,1,4100128,3440839,1,서초구,N-Suite 102동(1511-3),120,202006,6,29,120000,3,2004,1000,1551.448845
1175,폴바셋양재점,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1361-10,서울특별시 서초구 강남대로,127.0326118,37.48656571,2020,3,양재역,209.2178232,1,4100128,3440839,1,서초구,N-Suite 102동(1511-3),120,202006,6,29,120000,3,2004,1000,1551.448845
1176,폴바셋,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 142-35,서울특별시 강남구 테헤란로,127.0508489,37.50548265,2020,3,선릉역,341.8966668,1,6023917,3461443,1,강남구,LG선릉에클라트(A),36,202002,2,5,40500,4,2003,1125,1859.013645
1177,폴바셋청담역점,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 76-2,서울특별시 강남구 삼성로,127.0501391,37.51955142,2020,3,강남구청역,296.2444148,1,3909208,4092532,1,강남구,강변상지리츠빌,171,202010,10,26,307000,11,2001,1795.321637,1987.420771
1178,폴바셋,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1327-2,서울특별시 서초구 서초대로78길,127.0275281,37.49579585,2020,6,강남역,474.3207611,1,4100128,3440839,1,서초구,N-Suite 102동(1511-3),120,202006,6,29,120000,3,2004,1000,1551.448845
1179,폴바셋,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 107,서울특별시 강남구 영동대로,127.0606881,37.51458087,2020,3,봉은사역,227.9088597,1,6023917,3461443,1,강남구,LG선릉에클라트(A),36,202002,2,5,40500,4,2003,1125,1859.013645
1180,폴바셋,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 52-1,서울특별시 서초구 고무래로,127.0112248,37.50233732,2020,4,사평역,324.9633422,1,5198665,3900813,1,서초구,APELBAUM,180,202010,10,17,192000,3,2005,1066.666667,2736.054963
1181,폴바셋,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 575,서울특별시 강남구 압구정로,127.0260332,37.52555433,2020,2,압구정역,301.4206815,1,3199302,3608339,1,강남구,Ruden House,73,202001,1,9,39000,-1,2007,534.2465753,1310.66642
1182,폴바셋,11680,강남구,1168011400,일원동,서울특별시 강남구 일원동 717,서울특별시 강남구 일원로,127.0844309,37.48406823,2020,3,일원역,7.668902205,1,3607530,3715174,1,강남구,가람,75,202002,2,14,168000,2,1993,2240,2167.414826
1184,폴바셋현대모터스튜디오서울점서울점,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 91,서울특별시 강남구 언주로,127.0343472,37.52127052,2020,3,압구정역,589.1823642,1,4204012,4429965,1,강남구,e-편한세상,129,202006,6,24,140000,4,2005,1085.271318,1554.149738
1185,폴바셋,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 40-1,서울특별시 송파구 올림픽로,127.0981244,37.51130447,2020,1,잠실역,464.5525024,1,7288863,7837714,1,송파구,갤러리아팰리스,152,202002,2,10,180000,41,2005,1184.210526,2379.483057
1186,메가커피,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 642,서울특별시 송파구 송파대로,127.1205807,37.48788401,2018,2,문정역,84.42069178,0,1525212,1597754,1,송파구,건영1,84,201801,1,2,75800,13,1996,902.3809524,1052.300928
1187,메가커피수락산역점,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 1267,서울특별시 노원구 동일로,127.0558038,37.68018053,2018,3,수락산역,303.7043618,0,1369917,2196320,0,노원구,건영,59,201803,3,29,25000,14,2003,423.7288136,619.5435142
1190,메가커피,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 821,서울특별시 강남구 테헤란로,127.0280225,37.49865626,2018,2,강남역,738.2979011,0,3317112,2373123,1,강남구,(828-21),62,201802,2,26,48500,6,2005,782.2580645,1418.038794
1191,MEGACOFFEE,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1716-3,서울특별시 서초구 서초대로,127.0114,37.49333726,2018,1,서초역,377.3082953,0,1760812,1569786,1,서초구,(1617-21),82,201806,6,18,66500,5,2007,810.9756098,1184.745723
1194,메가커피.에이치비지니,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 645,서울특별시 송파구 법원로11길,127.1162166,37.48494102,2018,0,문정역,564.6915255,0,1525212,1597754,1,송파구,건영1,84,201801,1,2,75800,13,1996,902.3809524,1052.300928
1195,메가커피미아,11305,강북구,1130510100,미아동,서울특별시 강북구 미아동 217-109,서울특별시 강북구 솔매로45길,127.0236953,37.63016414,2018,3,미아역,122.5749729,0,1093873,1682819,0,강북구,경남아너스빌,84,201801,1,2,41500,2,2008,494.047619,611.8330187
1196,메가커피,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 645,서울특별시 송파구 법원로11길,127.1162166,37.48494102,2018,0,문정역,564.6915255,0,1525212,1597754,1,송파구,건영1,84,201801,1,2,75800,13,1996,902.3809524,1052.300928
1198,MEGAGEN,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 268-15,서울특별시 강남구 선릉로,127.0432671,37.51109813,2018,2,선정릉역,134.404242,0,1386987,2002405,1,강남구,e-편한세상,129,201803,3,30,88700,1,2005,687.5968992,1199.528213
1199,메가커피미아,11305,강북구,1130510100,미아동,서울특별시 강북구 미아동 217-109,서울특별시 강북구 솔매로45길,127.0236953,37.63016414,2019,3,미아역,122.5749729,0,5025053,5543738,0,강북구,경남아너스빌,84,201901,1,18,51000,12,2008,607.1428571,726.8358235
1200,메가엠지씨커피방학도깨비시장,11320,도봉구,1132010600,방학동,서울특별시 도봉구 방학동 661-1,서울특별시 도봉구 도당로,127.0360002,37.6651353,2019,5,방학역,748.2425416,0,2113615,4073717,0,도봉구,거성학마을아파트,59,201901,1,29,29000,17,1994,491.5254237,498.1120739
1201,메가엠지씨커피,11710,송파구,1171010700,가락동,서울특별시 송파구 가락동 97-5,서울특별시 송파구 중대로9길,127.1189823,37.49496346,2019,0,가락시장역,237.1591559,0,5511838,4688107,1,송파구,sk파크타워,108,201904,4,30,78000,7,2003,722.2222222,1160.098416
1202,메가엠지씨커피,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 709-2,서울특별시 노원구 노해로,127.0589769,37.65424716,2019,4,노원역,182.0261698,0,5720615,6164502,0,노원구,건영,59,201909,9,30,29700,4,2003,503.3898305,708.0721203
1203,메가엠지씨커피,11290,성북구,1129013800,장위동,서울특별시 성북구 장위동 231-25,서울특별시 성북구 장위로,127.0427678,37.61384944,2019,5,상월곡역,975.8154693,0,2784474,3536586,0,성북구,그린빌아파트,84,201902,2,9,34300,4,2002,408.3333333,795.8447911
1204,메가커피,11320,도봉구,1132010600,방학동,서울특별시 도봉구 방학동 661-1,서울특별시 도봉구 도당로,127.0360002,37.6651353,2019,5,방학역,748.2425416,0,2113615,4073717,0,도봉구,거성학마을아파트,59,201901,1,29,29000,17,1994,491.5254237,498.1120739
